DrugId:START_ID(Drug),Relation:TYPE,ProteinId:END_ID(Protein),RelationName,Action
DB02987,DrugToProtein,P07998,Target,Unknown
DB02987,DrugToProtein,P00973,Target,Unknown
DB02988,DrugToProtein,P14920,Target,Unknown
DB02989,DrugToProtein,P07477,Target,Unknown
DB02991,DrugToProtein,P29475,Target,Unknown
DB02994,DrugToProtein,P29474,Target,Unknown
DB02994,DrugToProtein,P15121,Target,Unknown
DB02994,DrugToProtein,P11488,Target,Unknown
DB02996,DrugToProtein,Q9UKQ2,Target,Unknown
DB02998,DrugToProtein,P10275,Target,Activator
DB02998,DrugToProtein,Q15596,Target,Activator
DB02998,DrugToProtein,P08235,Target,Activator
DB02998,DrugToProtein,P06401,Target,Activator
DB02998,DrugToProtein,P07288,Target,Activator
DB02998,DrugToProtein,P10275,Target,Unknown
DB02998,DrugToProtein,Q15596,Target,Unknown
DB02998,DrugToProtein,P08235,Target,Unknown
DB02998,DrugToProtein,P06401,Target,Unknown
DB02998,DrugToProtein,P07288,Target,Unknown
DB02999,DrugToProtein,P42262,Target,Unknown
DB02999,DrugToProtein,Q13002,Target,Unknown
DB03000,DrugToProtein,P00813,Target,Inducer
DB03000,DrugToProtein,P00813,Target,Inhibitor
DB03003,DrugToProtein,Q03013,Target,Unknown
DB03003,DrugToProtein,P08263,Target,Unknown
DB03003,DrugToProtein,P09211,Target,Unknown
DB03005,DrugToProtein,P22303,Target,Unknown
DB03006,DrugToProtein,P61626,Target,Unknown
DB03008,DrugToProtein,Q16706,Target,Unknown
DB03010,DrugToProtein,P07437,Target,Unknown
DB03010,DrugToProtein,Q9H4B7,Target,Unknown
DB03010,DrugToProtein,P68371,Target,Unknown
DB03010,DrugToProtein,P04350,Target,Unknown
DB03010,DrugToProtein,P68366,Target,Unknown
DB03010,DrugToProtein,Q13509,Target,Unknown
DB03010,DrugToProtein,Q9BQE3,Target,Unknown
DB03010,DrugToProtein,Q9NY65,Target,Unknown
DB03010,DrugToProtein,P68363,Target,Unknown
DB03010,DrugToProtein,Q71U36,Target,Unknown
DB03012,DrugToProtein,P15085,Target,Unknown
DB03013,DrugToProtein,P61626,Target,Unknown
DB03013,DrugToProtein,P15291,Target,Unknown
DB03015,DrugToProtein,P00813,Target,Unknown
DB03016,DrugToProtein,P07477,Target,Unknown
DB03017,DrugToProtein,P41235,Target,Unknown
DB03017,DrugToProtein,P14555,Target,Unknown
DB03017,DrugToProtein,P98155,Target,Unknown
DB03017,DrugToProtein,Q9NZD2,Target,Unknown
DB03017,DrugToProtein,P02788,Target,Unknown
DB03017,DrugToProtein,P07360,Target,Unknown
DB03017,DrugToProtein,Q9UNK4,Target,Unknown
DB03017,DrugToProtein,Q9Y6Y9,Target,Unknown
DB03017,DrugToProtein,O00206,Target,Unknown
DB03017,DrugToProtein,Q07869,Target,Unknown
DB03017,DrugToProtein,P17900,Target,Unknown
DB03017,DrugToProtein,P11766,Target,Unknown
DB03019,DrugToProtein,P24941,Target,Unknown
DB03020,DrugToProtein,P00326,Target,Unknown
DB03021,DrugToProtein,P68133,Target,Unknown
DB03023,DrugToProtein,P07948,Target,Unknown
DB03023,DrugToProtein,P12931,Target,Unknown
DB03023,DrugToProtein,P06239,Target,Unknown
DB03024,DrugToProtein,P00797,Target,Unknown
DB03026,DrugToProtein,P60174,Target,Unknown
DB03028,DrugToProtein,P07339,Target,Unknown
DB03032,DrugToProtein,Q03013,Target,Unknown
DB03033,DrugToProtein,P45452,Target,Unknown
DB03033,DrugToProtein,P08254,Target,Unknown
DB03035,DrugToProtein,P68400,Target,Unknown
DB03039,DrugToProtein,P00918,Target,Unknown
DB03040,DrugToProtein,P02788,Target,Unknown
DB03041,DrugToProtein,Q14376,Target,Substrate
DB03041,DrugToProtein,O94766,Target,Substrate
DB03041,DrugToProtein,Q14376,Target,Unknown
DB03041,DrugToProtein,O94766,Target,Unknown
DB03042,DrugToProtein,P06744,Target,Unknown
DB03044,DrugToProtein,Q16539,Target,Unknown
DB03046,DrugToProtein,P00749,Target,Unknown
DB03048,DrugToProtein,Q12882,Target,Unknown
DB03052,DrugToProtein,P24557,Target,Inhibitor
DB03056,DrugToProtein,P23141,Target,Unknown
DB03058,DrugToProtein,P00746,Target,Unknown
DB03059,DrugToProtein,Q16836,Target,Unknown
DB03059,DrugToProtein,P16219,Target,Unknown
DB03059,DrugToProtein,P30084,Target,Unknown
DB03060,DrugToProtein,P00374,Target,Unknown
DB03061,DrugToProtein,P00326,Target,Unknown
DB03062,DrugToProtein,P30419,Target,Unknown
DB03064,DrugToProtein,Q9UJM8,Target,Unknown
DB03065,DrugToProtein,P29474,Target,Unknown
DB03067,DrugToProtein,P11217,Target,Unknown
DB03070,DrugToProtein,P12268,Target,Unknown
DB03072,DrugToProtein,P09874,Target,Unknown
DB03073,DrugToProtein,P09874,Target,Unknown
DB03078,DrugToProtein,P12931,Target,Unknown
DB03081,DrugToProtein,P07477,Target,Unknown
DB03082,DrugToProtein,P00749,Target,Unknown
DB03083,DrugToProtein,P78368,Target,Unknown
DB03084,DrugToProtein,P53779,Target,Unknown
DB03085,DrugToProtein,P11413,Target,Inhibitor
DB03086,DrugToProtein,P50579,Target,Unknown
DB03087,DrugToProtein,Q8WX39,Target,Unknown
DB03088,DrugToProtein,P19961,Target,Unknown
DB03088,DrugToProtein,P15692,Target,Unknown
DB03088,DrugToProtein,P04746,Target,Unknown
DB03088,DrugToProtein,P0CG04,Target,Unknown
DB03088,DrugToProtein,P01709,Target,Unknown
DB03088,DrugToProtein,Q03403,Target,Unknown
DB03088,DrugToProtein,Q9UKQ2,Target,Unknown
DB03088,DrugToProtein,Q701N4,Target,Unknown
DB03088,DrugToProtein,O43612,Target,Unknown
DB03088,DrugToProtein,P80075,Target,Unknown
DB03092,DrugToProtein,P19961,Target,Unknown
DB03092,DrugToProtein,P04746,Target,Unknown
DB03093,DrugToProtein,P07900,Target,Unknown
DB03095,DrugToProtein,Q14376,Target,Unknown
DB03096,DrugToProtein,P07339,Target,Unknown
DB03100,DrugToProtein,P35228,Target,Unknown
DB03100,DrugToProtein,P29474,Target,Unknown
DB03101,DrugToProtein,P00491,Target,Unknown
DB03102,DrugToProtein,P18031,Target,Unknown
DB03103,DrugToProtein,P15531,Target,Unknown
DB03104,DrugToProtein,P12931,Target,Unknown
DB03106,DrugToProtein,P04062,Target,Unknown
DB03106,DrugToProtein,O14735,Target,Unknown
DB03106,DrugToProtein,P04062,Target,Inhibitor
DB03106,DrugToProtein,O14735,Target,Inhibitor
DB03109,DrugToProtein,Q13231,Target,Unknown
DB03110,DrugToProtein,Q16539,Target,Unknown
DB03114,DrugToProtein,P12931,Target,Unknown
DB03115,DrugToProtein,Q02750,Target,Unknown
DB03120,DrugToProtein,P61626,Target,Unknown
DB03120,DrugToProtein,P09668,Target,Unknown
DB03121,DrugToProtein,P14555,Target,Unknown
DB03124,DrugToProtein,P42574,Target,Unknown
DB03125,DrugToProtein,P00374,Target,Unknown
DB03126,DrugToProtein,Q7Z406,Target,Unknown
DB03127,DrugToProtein,P06870,Target,Unknown
DB03127,DrugToProtein,P00749,Target,Unknown
DB03127,DrugToProtein,P07477,Target,Unknown
DB03127,DrugToProtein,P68400,Target,Unknown
DB03127,DrugToProtein,Q92876,Target,Unknown
DB03127,DrugToProtein,P07478,Target,Unknown
DB03127,DrugToProtein,P35030,Target,Unknown
DB03127,DrugToProtein,O00244,Target,Unknown
DB03127,DrugToProtein,P42126,Target,Unknown
DB03127,DrugToProtein,Q9Y5Y6,Target,Unknown
DB03128,DrugToProtein,P11229,Target,Unknown
DB03128,DrugToProtein,P08172,Target,Unknown
DB03128,DrugToProtein,P20309,Target,Unknown
DB03128,DrugToProtein,P08173,Target,Unknown
DB03128,DrugToProtein,P36544,Target,Unknown
DB03129,DrugToProtein,P35030,Target,Unknown
DB03130,DrugToProtein,Q04760,Target,Unknown
DB03132,DrugToProtein,P60174,Target,Unknown
DB03133,DrugToProtein,P11217,Target,Unknown
DB03135,DrugToProtein,P60174,Target,Unknown
DB03136,DrugToProtein,P00734,Target,Unknown
DB03136,DrugToProtein,P07477,Target,Unknown
DB03136,DrugToProtein,P00749,Target,Unknown
DB03137,DrugToProtein,P07900,Target,Unknown
DB03144,DrugToProtein,P29474,Target,Unknown
DB03144,DrugToProtein,P35228,Target,Unknown
DB03144,DrugToProtein,P05089,Target,Unknown
DB03144,DrugToProtein,P29475,Target,Unknown
DB03147,DrugToProtein,Q16795,Target,Cofactor
DB03147,DrugToProtein,P29475,Target,Cofactor
DB03147,DrugToProtein,P15559,Target,Cofactor
DB03147,DrugToProtein,Q86YB8,Target,Cofactor
DB03147,DrugToProtein,P00390,Target,Cofactor
DB03147,DrugToProtein,P00387,Target,Cofactor
DB03147,DrugToProtein,P16083,Target,Cofactor
DB03147,DrugToProtein,P26440,Target,Cofactor
DB03147,DrugToProtein,P47989,Target,Cofactor
DB03147,DrugToProtein,Q12882,Target,Cofactor
DB03147,DrugToProtein,Q16881,Target,Cofactor
DB03147,DrugToProtein,Q9UKU7,Target,Cofactor
DB03147,DrugToProtein,O95831,Target,Cofactor
DB03147,DrugToProtein,P16435,Target,Cofactor
DB03147,DrugToProtein,Q92947,Target,Cofactor
DB03147,DrugToProtein,P11310,Target,Cofactor
DB03147,DrugToProtein,P14920,Target,Cofactor
DB03147,DrugToProtein,P21397,Target,Cofactor
DB03147,DrugToProtein,P16219,Target,Cofactor
DB03147,DrugToProtein,Q96RQ9,Target,Cofactor
DB03147,DrugToProtein,P09622,Target,Cofactor
DB03147,DrugToProtein,Q9UHQ9,Target,Cofactor
DB03147,DrugToProtein,P27338,Target,Cofactor
DB03147,DrugToProtein,P22570,Target,Cofactor
DB03147,DrugToProtein,Q15067,Target,Cofactor
DB03147,DrugToProtein,P55789,Target,Cofactor
DB03147,DrugToProtein,Q16795,Target,Unknown
DB03147,DrugToProtein,P29475,Target,Unknown
DB03147,DrugToProtein,P15559,Target,Unknown
DB03147,DrugToProtein,Q86YB8,Target,Unknown
DB03147,DrugToProtein,P00390,Target,Unknown
DB03147,DrugToProtein,P00387,Target,Unknown
DB03147,DrugToProtein,P16083,Target,Unknown
DB03147,DrugToProtein,P26440,Target,Unknown
DB03147,DrugToProtein,P47989,Target,Unknown
DB03147,DrugToProtein,Q12882,Target,Unknown
DB03147,DrugToProtein,Q16881,Target,Unknown
DB03147,DrugToProtein,Q9UKU7,Target,Unknown
DB03147,DrugToProtein,O95831,Target,Unknown
DB03147,DrugToProtein,P16435,Target,Unknown
DB03147,DrugToProtein,Q92947,Target,Unknown
DB03147,DrugToProtein,P11310,Target,Unknown
DB03147,DrugToProtein,P14920,Target,Unknown
DB03147,DrugToProtein,P21397,Target,Unknown
DB03147,DrugToProtein,P16219,Target,Unknown
DB03147,DrugToProtein,Q96RQ9,Target,Unknown
DB03147,DrugToProtein,P09622,Target,Unknown
DB03147,DrugToProtein,Q9UHQ9,Target,Unknown
DB03147,DrugToProtein,P27338,Target,Unknown
DB03147,DrugToProtein,P22570,Target,Unknown
DB03147,DrugToProtein,Q15067,Target,Unknown
DB03147,DrugToProtein,P55789,Target,Unknown
DB03150,DrugToProtein,P23919,Target,Unknown
DB03152,DrugToProtein,P08100,Target,Unknown
DB03152,DrugToProtein,Q08188,Target,Unknown
DB03153,DrugToProtein,P00492,Target,Unknown
DB03154,DrugToProtein,P18031,Target,Unknown
DB03155,DrugToProtein,P07998,Target,Unknown
DB03158,DrugToProtein,P32019,Target,Unknown
DB03159,DrugToProtein,P00734,Target,Unknown
DB03159,DrugToProtein,P07477,Target,Unknown
DB03159,DrugToProtein,P00749,Target,Unknown
DB03169,DrugToProtein,P04035,Target,Unknown
DB03173,DrugToProtein,P07477,Target,Unknown
DB03175,DrugToProtein,P61626,Target,Unknown
DB03176,DrugToProtein,P10827,Target,Unknown
DB03176,DrugToProtein,P10828,Target,Unknown
DB03179,DrugToProtein,Q86VU5,Target,Unknown
DB03181,DrugToProtein,P10828,Target,Unknown
DB03182,DrugToProtein,O75390,Target,Unknown
DB03183,DrugToProtein,Q08499,Target,Unknown
DB03185,DrugToProtein,P32320,Target,Unknown
DB03186,DrugToProtein,P07998,Target,Unknown
DB03187,DrugToProtein,P23434,Target,Unknown
DB03189,DrugToProtein,P61626,Target,Unknown
DB03191,DrugToProtein,Q00266,Target,Unknown
DB03192,DrugToProtein,P51659,Target,Unknown
DB03193,DrugToProtein,Q07869,Target,Unknown
DB03193,DrugToProtein,Q9UNK4,Target,Unknown
DB03194,DrugToProtein,P11226,Target,Unknown
DB03195,DrugToProtein,P23919,Target,Unknown
DB03201,DrugToProtein,P15085,Target,Unknown
DB03202,DrugToProtein,Q9UNI1,Target,Unknown
DB03203,DrugToProtein,P15151,Target,Unknown
DB03203,DrugToProtein,Q9NZD2,Target,Unknown
DB03206,DrugToProtein,Q9UKM7,Target,Unknown
DB03207,DrugToProtein,P22894,Target,Unknown
DB03213,DrugToProtein,P07477,Target,Unknown
DB03214,DrugToProtein,Q96RQ9,Target,Unknown
DB03214,DrugToProtein,Q96QU6,Target,Unknown
DB03216,DrugToProtein,P23526,Target,Unknown
DB03217,DrugToProtein,P12931,Target,Unknown
DB03218,DrugToProtein,P11217,Target,Unknown
DB03220,DrugToProtein,P00813,Target,Unknown
DB03221,DrugToProtein,P00918,Target,Unknown
DB03222,DrugToProtein,P06746,Target,Unknown
DB03223,DrugToProtein,P13639,Target,Unknown
DB03225,DrugToProtein,P14920,Target,Unknown
DB03226,DrugToProtein,P00326,Target,Unknown
DB03226,DrugToProtein,P01112,Target,Unknown
DB03227,DrugToProtein,Q10588,Target,Unknown
DB03227,DrugToProtein,Q9HAN9,Target,Unknown
DB03227,DrugToProtein,Q96T66,Target,Unknown
DB03233,DrugToProtein,P23919,Target,Unknown
DB03240,DrugToProtein,P42262,Target,Unknown
DB03243,DrugToProtein,P07477,Target,Unknown
DB03245,DrugToProtein,Q92947,Target,Unknown
DB03247,DrugToProtein,P30043,Target,Unknown
DB03247,DrugToProtein,Q9UJM8,Target,Unknown
DB03247,DrugToProtein,Q9NVS9,Target,Unknown
DB03247,DrugToProtein,Q969G6,Target,Unknown
DB03247,DrugToProtein,P29475,Target,Unknown
DB03247,DrugToProtein,Q12882,Target,Unknown
DB03247,DrugToProtein,Q02127,Target,Unknown
DB03247,DrugToProtein,O00141,Target,Unknown
DB03247,DrugToProtein,O75676,Target,Unknown
DB03247,DrugToProtein,Q9NYQ3,Target,Unknown
DB03247,DrugToProtein,P16435,Target,Unknown
DB03247,DrugToProtein,Q96CD2,Target,Unknown
DB03250,DrugToProtein,P11217,Target,Unknown
DB03251,DrugToProtein,P07477,Target,Unknown
DB03253,DrugToProtein,P27487,Target,Unknown
DB03255,DrugToProtein,P02768,Target,Unknown
DB03256,DrugToProtein,O95954,Target,Unknown
DB03262,DrugToProtein,P00918,Target,Unknown
DB03267,DrugToProtein,P35558,Target,Unknown
DB03268,DrugToProtein,P12931,Target,Unknown
DB03270,DrugToProtein,P00918,Target,Unknown
DB03273,DrugToProtein,P23526,Target,Unknown
DB03276,DrugToProtein,P62993,Target,Unknown
DB03277,DrugToProtein,P19961,Target,Unknown
DB03279,DrugToProtein,P13631,Target,Unknown
DB03280,DrugToProtein,P23919,Target,Ligand
DB03283,DrugToProtein,P22303,Target,Unknown
DB03286,DrugToProtein,P11217,Target,Unknown
DB03292,DrugToProtein,P78330,Target,Unknown
DB03294,DrugToProtein,P00918,Target,Unknown
DB03297,DrugToProtein,P23946,Target,Unknown
DB03297,DrugToProtein,P04179,Target,Unknown
DB03297,DrugToProtein,P05981,Target,Unknown
DB03298,DrugToProtein,P12931,Target,Unknown
DB03305,DrugToProtein,P29474,Target,Unknown
DB03306,DrugToProtein,P12931,Target,Unknown
DB03307,DrugToProtein,P24941,Target,Unknown
DB03309,DrugToProtein,O00204,Target,Unknown
DB03309,DrugToProtein,P19622,Target,Unknown
DB03310,DrugToProtein,O75715,Target,Unknown
DB03310,DrugToProtein,P07203,Target,Unknown
DB03310,DrugToProtein,P18283,Target,Unknown
DB03310,DrugToProtein,P22352,Target,Unknown
DB03310,DrugToProtein,P59796,Target,Unknown
DB03310,DrugToProtein,Q96SL4,Target,Unknown
DB03310,DrugToProtein,P36969,Target,Unknown
DB03310,DrugToProtein,Q8TED1,Target,Unknown
DB03310,DrugToProtein,P10620,Target,Unknown
DB03310,DrugToProtein,P08263,Target,Unknown
DB03310,DrugToProtein,P09210,Target,Unknown
DB03310,DrugToProtein,P09488,Target,Unknown
DB03310,DrugToProtein,P28161,Target,Unknown
DB03310,DrugToProtein,P21266,Target,Unknown
DB03310,DrugToProtein,Q03013,Target,Unknown
DB03310,DrugToProtein,P46439,Target,Unknown
DB03310,DrugToProtein,P09211,Target,Unknown
DB03310,DrugToProtein,P30711,Target,Unknown
DB03310,DrugToProtein,P0CG29,Target,Unknown
DB03310,DrugToProtein,P0CG30,Target,Unknown
DB03310,DrugToProtein,O60760,Target,Unknown
DB03310,DrugToProtein,P00390,Target,Unknown
DB03310,DrugToProtein,O75715,Target,Activator
DB03310,DrugToProtein,P07203,Target,Activator
DB03310,DrugToProtein,P18283,Target,Activator
DB03310,DrugToProtein,P22352,Target,Activator
DB03310,DrugToProtein,P59796,Target,Activator
DB03310,DrugToProtein,Q96SL4,Target,Activator
DB03310,DrugToProtein,P36969,Target,Activator
DB03310,DrugToProtein,Q8TED1,Target,Activator
DB03310,DrugToProtein,P10620,Target,Activator
DB03310,DrugToProtein,P08263,Target,Activator
DB03310,DrugToProtein,P09210,Target,Activator
DB03310,DrugToProtein,P09488,Target,Activator
DB03310,DrugToProtein,P28161,Target,Activator
DB03310,DrugToProtein,P21266,Target,Activator
DB03310,DrugToProtein,Q03013,Target,Activator
DB03310,DrugToProtein,P46439,Target,Activator
DB03310,DrugToProtein,P09211,Target,Activator
DB03310,DrugToProtein,P30711,Target,Activator
DB03310,DrugToProtein,P0CG29,Target,Activator
DB03310,DrugToProtein,P0CG30,Target,Activator
DB03310,DrugToProtein,O60760,Target,Activator
DB03310,DrugToProtein,P00390,Target,Activator
DB03310,DrugToProtein,O75715,Target,Substrate
DB03310,DrugToProtein,P07203,Target,Substrate
DB03310,DrugToProtein,P18283,Target,Substrate
DB03310,DrugToProtein,P22352,Target,Substrate
DB03310,DrugToProtein,P59796,Target,Substrate
DB03310,DrugToProtein,Q96SL4,Target,Substrate
DB03310,DrugToProtein,P36969,Target,Substrate
DB03310,DrugToProtein,Q8TED1,Target,Substrate
DB03310,DrugToProtein,P10620,Target,Substrate
DB03310,DrugToProtein,P08263,Target,Substrate
DB03310,DrugToProtein,P09210,Target,Substrate
DB03310,DrugToProtein,P09488,Target,Substrate
DB03310,DrugToProtein,P28161,Target,Substrate
DB03310,DrugToProtein,P21266,Target,Substrate
DB03310,DrugToProtein,Q03013,Target,Substrate
DB03310,DrugToProtein,P46439,Target,Substrate
DB03310,DrugToProtein,P09211,Target,Substrate
DB03310,DrugToProtein,P30711,Target,Substrate
DB03310,DrugToProtein,P0CG29,Target,Substrate
DB03310,DrugToProtein,P0CG30,Target,Substrate
DB03310,DrugToProtein,O60760,Target,Substrate
DB03310,DrugToProtein,P00390,Target,Substrate
DB03311,DrugToProtein,P18031,Target,Unknown
DB03312,DrugToProtein,O00142,Target,Substrate
DB03312,DrugToProtein,O00142,Target,Inhibitor
DB03314,DrugToProtein,P60174,Target,Unknown
DB03314,DrugToProtein,P09488,Target,Unknown
DB03316,DrugToProtein,Q9Y275,Target,Unknown
DB03316,DrugToProtein,Q9Y6I3,Target,Unknown
DB03316,DrugToProtein,P10600,Target,Unknown
DB03317,DrugToProtein,P99999,Target,Unknown
DB03317,DrugToProtein,P11712,Target,Unknown
DB03319,DrugToProtein,P42262,Target,Unknown
DB03323,DrugToProtein,P19961,Target,Unknown
DB03326,DrugToProtein,P07998,Target,Unknown
DB03328,DrugToProtein,P47989,Target,Unknown
DB03329,DrugToProtein,P07858,Target,Unknown
DB03330,DrugToProtein,Q04760,Target,Unknown
DB03331,DrugToProtein,O14556,Target,Unknown
DB03332,DrugToProtein,P29474,Target,Unknown
DB03333,DrugToProtein,P00918,Target,Unknown
DB03336,DrugToProtein,P21964,Target,Unknown
DB03337,DrugToProtein,P07477,Target,Unknown
DB03338,DrugToProtein,P62942,Target,Unknown
DB03338,DrugToProtein,Q03181,Target,Unknown
DB03341,DrugToProtein,Q16613,Target,Unknown
DB03344,DrugToProtein,O43739,Target,Unknown
DB03345,DrugToProtein,Q04760,Target,Unknown
DB03345,DrugToProtein,Q9NVS9,Target,Unknown
DB03345,DrugToProtein,P01009,Target,Unknown
DB03345,DrugToProtein,P09382,Target,Unknown
DB03345,DrugToProtein,Q96GD3,Target,Unknown
DB03346,DrugToProtein,P49888,Target,Unknown
DB03347,DrugToProtein,P04637,Target,Unknown
DB03348,DrugToProtein,P22303,Target,Unknown
DB03349,DrugToProtein,Q07343,Target,Unknown
DB03349,DrugToProtein,P49773,Target,Unknown
DB03351,DrugToProtein,P00374,Target,Unknown
DB03354,DrugToProtein,P11217,Target,Unknown
DB03359,DrugToProtein,P22303,Target,Unknown
DB03365,DrugToProtein,P24941,Target,Unknown
DB03366,DrugToProtein,P02144,Target,Unknown
DB03366,DrugToProtein,P35228,Target,Unknown
DB03366,DrugToProtein,P54819,Target,Unknown
DB03366,DrugToProtein,P11309,Target,Unknown
DB03366,DrugToProtein,P09960,Target,Unknown
DB03366,DrugToProtein,Q9NQX3,Target,Unknown
DB03366,DrugToProtein,P99999,Target,Unknown
DB03366,DrugToProtein,Q12965,Target,Unknown
DB03366,DrugToProtein,Q14565,Target,Unknown
DB03367,DrugToProtein,P39900,Target,Unknown
DB03368,DrugToProtein,P08254,Target,Unknown
DB03370,DrugToProtein,P00813,Target,Unknown
DB03372,DrugToProtein,P60568,Target,Unknown
DB03373,DrugToProtein,P07477,Target,Unknown
DB03374,DrugToProtein,P61925,Target,Unknown
DB03374,DrugToProtein,P17612,Target,Unknown
DB03374,DrugToProtein,P07477,Target,Unknown
DB03374,DrugToProtein,Q6PHW0,Target,Unknown
DB03376,DrugToProtein,P07814,Target,Unknown
DB03379,DrugToProtein,P60174,Target,Unknown
DB03380,DrugToProtein,P01303,Target,Unknown
DB03380,DrugToProtein,Q86WA6,Target,Unknown
DB03381,DrugToProtein,P08100,Target,Unknown
DB03381,DrugToProtein,P07108,Target,Unknown
DB03382,DrugToProtein,P48147,Target,Unknown
DB03382,DrugToProtein,P00441,Target,Unknown
DB03383,DrugToProtein,P11217,Target,Unknown
DB03384,DrugToProtein,P55210,Target,Unknown
DB03385,DrugToProtein,P00918,Target,Unknown
DB03385,DrugToProtein,P02144,Target,Unknown
DB03385,DrugToProtein,P35218,Target,Unknown
DB03389,DrugToProtein,P09848,Target,Unknown
DB03390,DrugToProtein,P15309,Target,Unknown
DB03392,DrugToProtein,P11217,Target,Unknown
DB03393,DrugToProtein,P62937,Target,Unknown
DB03394,DrugToProtein,P16152,Target,Unknown
DB03395,DrugToProtein,P00797,Target,Inhibitor
DB03396,DrugToProtein,P50579,Target,Unknown
DB03397,DrugToProtein,Q16222,Target,Unknown
DB03397,DrugToProtein,Q14376,Target,Unknown
DB03397,DrugToProtein,Q9UBQ6,Target,Unknown
DB03397,DrugToProtein,P26572,Target,Unknown
DB03399,DrugToProtein,P02144,Target,Unknown
DB03401,DrugToProtein,Q99418,Target,Unknown
DB03401,DrugToProtein,Q9Y6I3,Target,Unknown
DB03401,DrugToProtein,P51178,Target,Unknown
DB03401,DrugToProtein,P35241,Target,Unknown
DB03401,DrugToProtein,Q01082,Target,Unknown
DB03401,DrugToProtein,Q14643,Target,Unknown
DB03401,DrugToProtein,P23677,Target,Unknown
DB03403,DrugToProtein,Q9BZX2,Target,Unknown
DB03403,DrugToProtein,P30085,Target,Unknown
DB03405,DrugToProtein,P43235,Target,Unknown
DB03408,DrugToProtein,P48637,Target,Unknown
DB03413,DrugToProtein,P33316,Target,Unknown
DB03414,DrugToProtein,Q16706,Target,Unknown
DB03415,DrugToProtein,P11310,Target,Unknown
DB03417,DrugToProtein,P07477,Target,Unknown
DB03419,DrugToProtein,Q12882,Target,Unknown
DB03419,DrugToProtein,Q9NWZ5,Target,Unknown
