GoId:ID(GO),GoTermName,GoTermType,:LABEL
38124,Toll-like receptor tlr6:tlr2 signaling pathway,Biological_process,GO
38127,Erbb signaling pathway,Biological_process,GO
38128,Erbb2 signaling pathway,Biological_process,GO
38129,Erbb3 signaling pathway,Biological_process,GO
38130,Erbb4 signaling pathway,Biological_process,GO
38131,Neuregulin receptor activity,Molecular_function,GO
38132,Neuregulin binding,Molecular_function,GO
38133,Erbb2-erbb3 signaling pathway,Biological_process,GO
38134,Erbb2-egfr signaling pathway,Biological_process,GO
38135,Erbb2-erbb4 signaling pathway,Biological_process,GO
38136,Erbb3-erbb4 signaling pathway,Biological_process,GO
38137,Erbb4-egfr signaling pathway,Biological_process,GO
38138,Erbb4-erbb4 signaling pathway,Biological_process,GO
38139,Erbb4-egfr complex,Cellular_component,GO
38140,Erbb4-erbb3 complex,Cellular_component,GO
38141,Erbb4-erbb4 complex,Cellular_component,GO
38142,Egfr:erbb2 complex,Cellular_component,GO
38143,Erbb3:erbb2 complex,Cellular_component,GO
38144,Erbb4:erbb2 complex,Cellular_component,GO
38145,Macrophage colony-stimulating factor signaling pathway,Biological_process,GO
38146,Chemokine (c-x-c motif) ligand 12 signaling pathway,Biological_process,GO
38147,C-x-c motif chemokine 12 receptor activity,Molecular_function,GO
38148,Chemokine (c-c motif) ligand 2 signaling pathway,Biological_process,GO
38149,C-c motif chemokine 2 receptor activity,Molecular_function,GO
38150,C-c chemokine receptor ccr2 signaling pathway,Biological_process,GO
38151,Ccl2-activated ccr2 signaling pathway,Biological_process,GO
38152,C-c chemokine receptor ccr4 signaling pathway,Biological_process,GO
38153,Ccl2-activated ccr4 signaling pathway,Biological_process,GO
38154,Interleukin-11-mediated signaling pathway,Biological_process,GO
38155,Interleukin-23-mediated signaling pathway,Biological_process,GO
38156,Interleukin-3-mediated signaling pathway,Biological_process,GO
38157,Granulocyte-macrophage colony-stimulating factor signaling pathway,Biological_process,GO
38158,Granulocyte colony-stimulating factor signaling pathway,Biological_process,GO
38159,C-x-c chemokine receptor cxcr4 signaling pathway,Biological_process,GO
38160,Cxcl12-activated cxcr4 signaling pathway,Biological_process,GO
38161,Prolactin signaling pathway,Biological_process,GO
38162,Erythropoietin-mediated signaling pathway,Biological_process,GO
38163,Thrombopoietin-mediated signaling pathway,Biological_process,GO
38164,Thrombopoietin receptor activity,Molecular_function,GO
38165,Oncostatin-m-mediated signaling pathway,Biological_process,GO
38166,Angiotensin-activated signaling pathway,Biological_process,GO
38169,Somatostatin receptor signaling pathway,Biological_process,GO
38170,Somatostatin signaling pathway,Biological_process,GO
38171,Cannabinoid signaling pathway,Biological_process,GO
38172,Interleukin-33-mediated signaling pathway,Biological_process,GO
38173,Interleukin-17a-mediated signaling pathway,Biological_process,GO
38174,Interleukin-17a receptor activity,Molecular_function,GO
38175,Negative regulation of srebp signaling pathway in response to increased oxygen levels,Biological_process,GO
38176,Positive regulation of srebp signaling pathway in response to decreased oxygen levels,Biological_process,GO
38177,Death receptor agonist activity,Molecular_function,GO
38178,Complement component c5a signaling pathway,Biological_process,GO
38179,Neurotrophin signaling pathway,Biological_process,GO
38180,Nerve growth factor signaling pathway,Biological_process,GO
38182,G protein-coupled bile acid receptor activity,Molecular_function,GO
38183,Bile acid signaling pathway,Biological_process,GO
38184,Adenylate cyclase-activating g protein-coupled bile acid receptor signaling pathway,Biological_process,GO
38185,Nuclear receptor-mediated bile acid signaling pathway,Biological_process,GO
38186,Bile acid nuclear receptor activity,Molecular_function,GO
38187,Pattern recognition receptor activity,Molecular_function,GO
38188,Cholecystokinin signaling pathway,Biological_process,GO
38189,Neuropilin signaling pathway,Biological_process,GO
38190,Vegf-activated neuropilin signaling pathway,Biological_process,GO
38191,Neuropilin binding,Molecular_function,GO
38192,Gastric inhibitory peptide signaling pathway,Biological_process,GO
38193,Thromboxane a2 signaling pathway,Biological_process,GO
38194,Thyroid-stimulating hormone signaling pathway,Biological_process,GO
38195,Urokinase plasminogen activator signaling pathway,Biological_process,GO
38196,Type iii interferon-mediated signaling pathway,Biological_process,GO
38197,Type i interferon receptor complex,Cellular_component,GO
38198,Auxin receptor activity,Molecular_function,GO
38199,Ethylene receptor activity,Molecular_function,GO
38200,Ethylene receptor histidine kinase activity,Molecular_function,GO
38201,Tor complex,Cellular_component,GO
38202,Torc1 signaling,Biological_process,GO
38203,Torc2 signaling,Biological_process,GO
39003,Pronephric field specification,Biological_process,GO
39004,Specification of pronephric proximal tubule identity,Biological_process,GO
39005,Specification of pronephric tubule identity,Biological_process,GO
39006,Pronephric nephron tubule formation,Biological_process,GO
39007,Pronephric nephron morphogenesis,Biological_process,GO
39008,Pronephric nephron tubule morphogenesis,Biological_process,GO
39009,Rectal diverticulum development,Biological_process,GO
39010,Specification of pronephric distal tubule identity,Biological_process,GO
39011,Pronephric proximal tubule morphogenesis,Biological_process,GO
39012,Pronephric sinus development,Biological_process,GO
39013,Pronephric distal tubule morphogenesis,Biological_process,GO
39014,Cell differentiation involved in pronephros development,Biological_process,GO
39015,Cell proliferation involved in pronephros development,Biological_process,GO
39016,Cell-cell signaling involved in pronephros development,Biological_process,GO
39017,Pattern specification involved in pronephros development,Biological_process,GO
39018,Nephrostome development,Biological_process,GO
39019,Pronephric nephron development,Biological_process,GO
39020,Pronephric nephron tubule development,Biological_process,GO
39021,Pronephric glomerulus development,Biological_process,GO
39022,Pronephric duct development,Biological_process,GO
39023,Pronephric duct morphogenesis,Biological_process,GO
39501,Suppression by virus of host type i interferon production,Biological_process,GO
39502,Symbiont-mediated suppression of host type i interferon-mediated signaling pathway,Biological_process,GO
39504,Symbiont-mediated suppression of host adaptive immune response,Biological_process,GO
39505,Symbiont-mediated suppression of host antigen processing and presentation of peptide antigen via mhc class ii,Biological_process,GO
39514,Symbiont-mediated suppression of host jak-stat cascade,Biological_process,GO
39519,Modulation by virus of host autophagy,Biological_process,GO
39520,Induction by virus of host autophagy,Biological_process,GO
39521,Suppression by virus of host autophagy,Biological_process,GO
39522,Symbiont-mediated suppression of host mrna export from nucleus,Biological_process,GO
39523,Symbiont-mediated suppression of host mrna transcription via inhibition of rna polymerase ii activity,Biological_process,GO
39524,Symbiont-mediated suppression of host mrna processing,Biological_process,GO
39525,Modulation by virus of host chromatin organization,Biological_process,GO
39527,Symbiont-mediated suppression of host traf-mediated signal transduction,Biological_process,GO
39529,Rig-i signaling pathway,Biological_process,GO
39530,Mda-5 signaling pathway,Biological_process,GO
39531,Regulation of cytoplasmic pattern recognition receptor signaling pathway,Biological_process,GO
39532,Negative regulation of cytoplasmic pattern recognition receptor signaling pathway,Biological_process,GO
39533,Regulation of mda-5 signaling pathway,Biological_process,GO
39534,Negative regulation of mda-5 signaling pathway,Biological_process,GO
39535,Regulation of rig-i signaling pathway,Biological_process,GO
39536,Negative regulation of rig-i signaling pathway,Biological_process,GO
39537,Symbiont-mediated suppression of cytoplasmic pattern recognition receptor signaling pathway,Biological_process,GO
39540,Symbiont-mediated suppression of host cytoplasmic pattern recognition receptor signaling pathway via inhibition of rig-i activity,Biological_process,GO
39545,Symbiont-mediated suppression of host cytoplasmic pattern recognition receptor signaling pathway via inhibition of mavs activity,Biological_process,GO
39548,Symbiont-mediated suppression of host cytoplasmic pattern recognition receptor signaling pathway via inhibition of irf3 activity,Biological_process,GO
39552,Rig-i binding,Molecular_function,GO
39554,Symbiont-mediated suppression of host cytoplasmic pattern recognition receptor signaling pathway via inhibition of mda-5 activity,Biological_process,GO
39556,Mda-5 binding,Molecular_function,GO
39557,Symbiont-mediated suppression of host cytoplasmic pattern recognition receptor signaling pathway via inhibition of irf7 activity,Biological_process,GO
39560,Symbiont-mediated suppression of host jak-stat cascade via inhibition of host irf9 activity,Biological_process,GO
39562,Symbiont-mediated suppression of host jak-stat cascade via inhibition of stat activity,Biological_process,GO
39563,Symbiont-mediated suppression of host jak-stat cascade via inhibition of stat1 activity,Biological_process,GO
39564,Symbiont-mediated suppression of host jak-stat cascade via inhibition of stat2 activity,Biological_process,GO
39574,Symbiont-mediated suppression of host jak-stat cascade via inhibition of host tyk2 activity,Biological_process,GO
39576,Symbiont-mediated suppression of host jak-stat cascade via inhibition of jak1 activity,Biological_process,GO
39579,Symbiont-mediated suppression of host isg15-protein conjugation,Biological_process,GO
39580,Symbiont-mediated suppression of host pkr/eifalpha signaling,Biological_process,GO
39585,Pkr/eifalpha signaling,Biological_process,GO
39587,Suppression by virus of host tetherin activity,Biological_process,GO
39588,Symbiont-mediated suppression of host antigen processing and presentation,Biological_process,GO
39592,Symbiont-mediated arrest of host cell cycle during g2/m transition,Biological_process,GO
39593,Symbiont-mediated perturbation of host exit from mitosis,Biological_process,GO
39595,Symbiont-mediated degradation of host mrna,Biological_process,GO
39602,Symbiont-mediated suppression of host transcription initiation from rna polymerase ii promoter,Biological_process,GO
39604,Symbiont-mediated suppression of host translation,Biological_process,GO
39606,Symbiont-mediated suppression of host translation initiation,Biological_process,GO
39615,T=1 icosahedral viral capsid,Cellular_component,GO
39616,T=2 icosahedral viral capsid,Cellular_component,GO
39617,T=3 icosahedral viral capsid,Cellular_component,GO
39618,T=pseudo3 icosahedral viral capsid,Cellular_component,GO
39619,T=4 icosahedral viral capsid,Cellular_component,GO
39620,T=7 icosahedral viral capsid,Cellular_component,GO
39621,T=13 icosahedral viral capsid,Cellular_component,GO
39622,T=16 icosahedral viral capsid,Cellular_component,GO
39623,T=25 icosahedral viral capsid,Cellular_component,GO
39624,Viral outer capsid,Cellular_component,GO
39625,Viral inner capsid,Cellular_component,GO
39626,Viral intermediate capsid,Cellular_component,GO
39627,T=147 icosahedral capsid,Cellular_component,GO
39628,T=169 icosahedral viral capsid,Cellular_component,GO
39629,T=219 icosahedral capsid,Cellular_component,GO
39630,Rna translocase activity,Molecular_function,GO
39634,Killing by virus of host cell during superinfection exclusion,Biological_process,GO
39635,Suppression by virus of host peptidoglycan biosynthetic process,Biological_process,GO
39636,Suppression by virus of host cell wall biogenesis,Biological_process,GO
39637,Catabolism by virus of host dna,Biological_process,GO
39638,Lipopolysaccharide-mediated virion attachment to host cell,Biological_process,GO
39639,Suppression by virus of host cell lysis in response to superinfection,Biological_process,GO
39640,Viral release via suppression of host peptidoglycan biosynthetic process,Biological_process,GO
39641,Viral inner membrane,Cellular_component,GO
39642,Virion nucleoid,Cellular_component,GO
39643,Host cell viral nucleoid,Cellular_component,GO
39645,Symbiont-mediated perturbation of host cell cycle g1/s transition checkpoint,Biological_process,GO
39646,Symbiont-mediated perturbation of host cell cycle g0/g1 transition checkpoint,Biological_process,GO
