G4Id:START_ID(G4),Relation:TYPE,DiseaseId:END_ID(Disease),RelationName
HG4_1007930,G4ToDisease,C1997581,Relate to
HG4_1007930,G4ToDisease,C0152013,Relate to
HG4_1007930,G4ToDisease,C0549473,Relate to
HG4_1008109,G4ToDisease,C1997581,Relate to
HG4_1009028,G4ToDisease,C1997581,Relate to
HG4_1009029,G4ToDisease,C1997581,Relate to
HG4_1009034,G4ToDisease,C1997581,Relate to
HG4_1009034,G4ToDisease,C4274332,Relate to
HG4_1010395,G4ToDisease,C0279680,Relate to
HG4_1010395,G4ToDisease,C0853879,Relate to
HG4_1010395,G4ToDisease,C0338106,Relate to
HG4_1010395,G4ToDisease,C1168401,Relate to
HG4_1010395,G4ToDisease,C1997581,Relate to
HG4_1010395,G4ToDisease,C0152013,Relate to
HG4_1010395,G4ToDisease,C0149782,Relate to
HG4_1010395,G4ToDisease,C0007112,Relate to
HG4_1010395,G4ToDisease,C0699791,Relate to
HG4_1010395,G4ToDisease,C1336708,Relate to
HG4_1010395,G4ToDisease,C0549473,Relate to
HG4_1010626,G4ToDisease,C1997581,Relate to
HG4_1010626,G4ToDisease,C0007112,Relate to
HG4_1010626,G4ToDisease,C0549473,Relate to
HG4_1010670,G4ToDisease,C1997581,Relate to
HG4_1010684,G4ToDisease,C1997581,Relate to
HG4_1011410,G4ToDisease,C2205338,Relate to
HG4_1011410,G4ToDisease,C0007112,Relate to
HG4_1011458,G4ToDisease,C1168401,Relate to
HG4_1011458,G4ToDisease,C0007112,Relate to
HG4_1011458,G4ToDisease,C0549473,Relate to
HG4_1011473,G4ToDisease,C0007112,Relate to
HG4_1011473,G4ToDisease,C0549473,Relate to
HG4_1012082,G4ToDisease,C1997581,Relate to
HG4_1012687,G4ToDisease,C1168401,Relate to
HG4_1012687,G4ToDisease,C0279702,Relate to
HG4_1012687,G4ToDisease,C0152013,Relate to
HG4_1012687,G4ToDisease,C0699791,Relate to
HG4_1012687,G4ToDisease,C0549473,Relate to
HG4_1012991,G4ToDisease,C0279702,Relate to
HG4_1012991,G4ToDisease,C1306837,Relate to
HG4_1013351,G4ToDisease,C0152013,Relate to
HG4_1013464,G4ToDisease,C1168401,Relate to
HG4_1013553,G4ToDisease,C0007112,Relate to
HG4_1013859,G4ToDisease,C0549473,Relate to
HG4_1013884,G4ToDisease,C0549473,Relate to
HG4_1014628,G4ToDisease,C0279702,Relate to
HG4_1014628,G4ToDisease,C2205338,Relate to
HG4_1014886,G4ToDisease,C0007112,Relate to
HG4_1015046,G4ToDisease,C1997581,Relate to
HG4_1016589,G4ToDisease,C0149782,Relate to
HG4_1017011,G4ToDisease,C0149782,Relate to
HG4_1018720,G4ToDisease,C0007112,Relate to
HG4_1018720,G4ToDisease,C0549473,Relate to
HG4_1018727,G4ToDisease,C0007112,Relate to
HG4_1018727,G4ToDisease,C0549473,Relate to
HG4_1018734,G4ToDisease,C0007112,Relate to
HG4_1018734,G4ToDisease,C0549473,Relate to
HG4_1018735,G4ToDisease,C0007112,Relate to
HG4_1018735,G4ToDisease,C0549473,Relate to
HG4_1018742,G4ToDisease,C0007112,Relate to
HG4_1018742,G4ToDisease,C0549473,Relate to
HG4_1018749,G4ToDisease,C0007112,Relate to
HG4_1018749,G4ToDisease,C0549473,Relate to
HG4_1018751,G4ToDisease,C0007112,Relate to
HG4_1018751,G4ToDisease,C0549473,Relate to
HG4_1018976,G4ToDisease,C1306837,Relate to
HG4_1019521,G4ToDisease,C1997581,Relate to
HG4_1019896,G4ToDisease,C1168401,Relate to
HG4_1019896,G4ToDisease,C1997581,Relate to
HG4_1019896,G4ToDisease,C0549473,Relate to
HG4_1019910,G4ToDisease,C1168401,Relate to
HG4_1019910,G4ToDisease,C1997581,Relate to
HG4_1019910,G4ToDisease,C0549473,Relate to
HG4_1020133,G4ToDisease,C0279702,Relate to
HG4_1020133,G4ToDisease,C0023467,Relate to
HG4_1020133,G4ToDisease,C0007112,Relate to
HG4_1020133,G4ToDisease,C0549473,Relate to
HG4_1020244,G4ToDisease,C0007112,Relate to
HG4_1020254,G4ToDisease,C0007112,Relate to
HG4_1020266,G4ToDisease,C0279702,Relate to
HG4_1020266,G4ToDisease,C1306837,Relate to
HG4_1020266,G4ToDisease,C0152013,Relate to
HG4_1020266,G4ToDisease,C0007112,Relate to
HG4_1020266,G4ToDisease,C0549473,Relate to
HG4_1020350,G4ToDisease,C0279702,Relate to
HG4_1020350,G4ToDisease,C0549473,Relate to
HG4_1020356,G4ToDisease,C0549473,Relate to
HG4_1020357,G4ToDisease,C0549473,Relate to
HG4_1020870,G4ToDisease,C0149978,Relate to
HG4_1020872,G4ToDisease,C0149978,Relate to
HG4_1021877,G4ToDisease,C0007112,Relate to
HG4_1021877,G4ToDisease,C0149978,Relate to
HG4_1022072,G4ToDisease,C0279680,Relate to
HG4_1022072,G4ToDisease,C1168401,Relate to
HG4_1022072,G4ToDisease,C0279702,Relate to
HG4_1022072,G4ToDisease,C2205338,Relate to
HG4_1022072,G4ToDisease,C0152013,Relate to
HG4_1022072,G4ToDisease,C0007112,Relate to
HG4_1022076,G4ToDisease,C0279680,Relate to
HG4_1022076,G4ToDisease,C1168401,Relate to
HG4_1022076,G4ToDisease,C0279702,Relate to
HG4_1022076,G4ToDisease,C2205338,Relate to
HG4_1022076,G4ToDisease,C0152013,Relate to
HG4_1022076,G4ToDisease,C0007112,Relate to
HG4_1022077,G4ToDisease,C0279680,Relate to
HG4_1022077,G4ToDisease,C1168401,Relate to
HG4_1022077,G4ToDisease,C0279702,Relate to
HG4_1022077,G4ToDisease,C2205338,Relate to
HG4_1022077,G4ToDisease,C0152013,Relate to
HG4_1022077,G4ToDisease,C0007112,Relate to
HG4_1022182,G4ToDisease,C0279680,Relate to
HG4_1022182,G4ToDisease,C1168401,Relate to
HG4_1022182,G4ToDisease,C0279702,Relate to
HG4_1022182,G4ToDisease,C2205338,Relate to
HG4_1022182,G4ToDisease,C0152013,Relate to
HG4_1022182,G4ToDisease,C0007112,Relate to
HG4_1022182,G4ToDisease,C0040100,Relate to
HG4_1022198,G4ToDisease,C1168401,Relate to
HG4_1022198,G4ToDisease,C0007112,Relate to
HG4_1022198,G4ToDisease,C0040100,Relate to
HG4_1022202,G4ToDisease,C0040100,Relate to
HG4_1022570,G4ToDisease,C0338106,Relate to
HG4_1022571,G4ToDisease,C0338106,Relate to
HG4_1022570,G4ToDisease,C0007112,Relate to
HG4_1022571,G4ToDisease,C0007112,Relate to
HG4_1022570,G4ToDisease,C1336708,Relate to
HG4_1022571,G4ToDisease,C1336708,Relate to
HG4_1022570,G4ToDisease,C0549473,Relate to
HG4_1022571,G4ToDisease,C0549473,Relate to
HG4_1022727,G4ToDisease,C0279702,Relate to
HG4_1022727,G4ToDisease,C0007112,Relate to
HG4_1022727,G4ToDisease,C0549473,Relate to
HG4_1022822,G4ToDisease,C0279702,Relate to
HG4_1022822,G4ToDisease,C0007112,Relate to
HG4_1022822,G4ToDisease,C0549473,Relate to
HG4_1022828,G4ToDisease,C0007112,Relate to
HG4_1022828,G4ToDisease,C0549473,Relate to
HG4_1022834,G4ToDisease,C4274332,Relate to
HG4_1022834,G4ToDisease,C0007112,Relate to
HG4_1022834,G4ToDisease,C0549473,Relate to
HG4_1022844,G4ToDisease,C0007112,Relate to
HG4_1022844,G4ToDisease,C0549473,Relate to
HG4_1023778,G4ToDisease,C0279702,Relate to
HG4_1023948,G4ToDisease,C0220633,Relate to
HG4_1024049,G4ToDisease,C0149782,Relate to
HG4_1024114,G4ToDisease,C0007112,Relate to
HG4_1024115,G4ToDisease,C0007112,Relate to
HG4_1024131,G4ToDisease,C0007112,Relate to
HG4_1024155,G4ToDisease,C0007112,Relate to
HG4_1024194,G4ToDisease,C0007112,Relate to
HG4_1024195,G4ToDisease,C0007112,Relate to
HG4_1024197,G4ToDisease,C1997581,Relate to
HG4_1024197,G4ToDisease,C0007112,Relate to
HG4_1024197,G4ToDisease,C0549473,Relate to
HG4_1024312,G4ToDisease,C0279671,Relate to
HG4_1024312,G4ToDisease,C1263762,Relate to
HG4_1024312,G4ToDisease,C1997581,Relate to
HG4_1024312,G4ToDisease,C0149782,Relate to
HG4_1024312,G4ToDisease,C0007112,Relate to
HG4_1024312,G4ToDisease,C0549473,Relate to
HG4_1024423,G4ToDisease,C0549473,Relate to
HG4_1024427,G4ToDisease,C0279671,Relate to
HG4_1024427,G4ToDisease,C1263762,Relate to
HG4_1024427,G4ToDisease,C0279702,Relate to
HG4_1024427,G4ToDisease,C0023467,Relate to
HG4_1024427,G4ToDisease,C1997581,Relate to
HG4_1024427,G4ToDisease,C0281361,Relate to
HG4_1024427,G4ToDisease,C4274332,Relate to
HG4_1024427,G4ToDisease,C0007112,Relate to
HG4_1024427,G4ToDisease,C0549473,Relate to
HG4_1024660,G4ToDisease,C1997581,Relate to
HG4_1024660,G4ToDisease,C4274332,Relate to
HG4_1024660,G4ToDisease,C0007112,Relate to
HG4_1024660,G4ToDisease,C0549473,Relate to
HG4_1024662,G4ToDisease,C4274332,Relate to
HG4_1024662,G4ToDisease,C0007112,Relate to
HG4_1024662,G4ToDisease,C0549473,Relate to
HG4_1025699,G4ToDisease,C0279663,Relate to
HG4_1026597,G4ToDisease,C0699791,Relate to
HG4_1026889,G4ToDisease,C0007112,Relate to
HG4_1026889,G4ToDisease,C0549473,Relate to
HG4_1026900,G4ToDisease,C0549473,Relate to
HG4_1026957,G4ToDisease,C0007112,Relate to
HG4_1026957,G4ToDisease,C0549473,Relate to
HG4_1027017,G4ToDisease,C0007112,Relate to
HG4_1027106,G4ToDisease,C0279702,Relate to
HG4_1027222,G4ToDisease,C0279671,Relate to
HG4_1027222,G4ToDisease,C1263762,Relate to
HG4_1027222,G4ToDisease,C1266042,Relate to
HG4_1027222,G4ToDisease,C0279702,Relate to
HG4_1027222,G4ToDisease,C0023467,Relate to
HG4_1027222,G4ToDisease,C1997581,Relate to
HG4_1027222,G4ToDisease,C0281361,Relate to
HG4_1027222,G4ToDisease,C4274332,Relate to
HG4_1027222,G4ToDisease,C0007112,Relate to
HG4_1027222,G4ToDisease,C1336708,Relate to
HG4_1027222,G4ToDisease,C0549473,Relate to
HG4_1027430,G4ToDisease,C1168401,Relate to
HG4_1027430,G4ToDisease,C0149782,Relate to
HG4_1027430,G4ToDisease,C0549473,Relate to
HG4_1027498,G4ToDisease,C0023467,Relate to
HG4_1027498,G4ToDisease,C4274332,Relate to
HG4_1027498,G4ToDisease,C0007112,Relate to
HG4_1027524,G4ToDisease,C1997581,Relate to
HG4_1027730,G4ToDisease,C1306837,Relate to
HG4_1027730,G4ToDisease,C1997581,Relate to
HG4_1027730,G4ToDisease,C4274332,Relate to
HG4_1027730,G4ToDisease,C0007112,Relate to
HG4_1027730,G4ToDisease,C0549473,Relate to
HG4_1027730,G4ToDisease,C0040100,Relate to
HG4_1027730,G4ToDisease,C0220633,Relate to
HG4_1027747,G4ToDisease,C0007112,Relate to
HG4_1027762,G4ToDisease,C0853879,Relate to
HG4_1027762,G4ToDisease,C0338106,Relate to
HG4_1027762,G4ToDisease,C1306837,Relate to
HG4_1027762,G4ToDisease,C1997581,Relate to
HG4_1027762,G4ToDisease,C0152013,Relate to
HG4_1027762,G4ToDisease,C0007112,Relate to
HG4_1027762,G4ToDisease,C0699791,Relate to
HG4_1027762,G4ToDisease,C0549473,Relate to
HG4_1027838,G4ToDisease,C1306837,Relate to
HG4_1027838,G4ToDisease,C0549473,Relate to
HG4_1027893,G4ToDisease,C0007112,Relate to
HG4_1027893,G4ToDisease,C0549473,Relate to
HG4_1028003,G4ToDisease,C0007112,Relate to
HG4_1028018,G4ToDisease,C0007112,Relate to
HG4_1028018,G4ToDisease,C0549473,Relate to
HG4_1028069,G4ToDisease,C0338106,Relate to
HG4_1028069,G4ToDisease,C0149782,Relate to
HG4_1028069,G4ToDisease,C0007112,Relate to
HG4_1028069,G4ToDisease,C0549473,Relate to
HG4_1028223,G4ToDisease,C0007112,Relate to
HG4_1028226,G4ToDisease,C0007112,Relate to
HG4_1028489,G4ToDisease,C0549473,Relate to
HG4_1028506,G4ToDisease,C0549473,Relate to
HG4_1028574,G4ToDisease,C1997581,Relate to
HG4_1028574,G4ToDisease,C0699791,Relate to
HG4_1028574,G4ToDisease,C0549473,Relate to
HG4_1028613,G4ToDisease,C1997581,Relate to
HG4_1028613,G4ToDisease,C0699791,Relate to
HG4_1028613,G4ToDisease,C0549473,Relate to
HG4_1028636,G4ToDisease,C1997581,Relate to
HG4_1028636,G4ToDisease,C0699791,Relate to
HG4_1028636,G4ToDisease,C0549473,Relate to
HG4_1028639,G4ToDisease,C1997581,Relate to
HG4_1028639,G4ToDisease,C0699791,Relate to
HG4_1028639,G4ToDisease,C0549473,Relate to
HG4_1028640,G4ToDisease,C0023467,Relate to
HG4_1028640,G4ToDisease,C1997581,Relate to
HG4_1028640,G4ToDisease,C0699791,Relate to
HG4_1028640,G4ToDisease,C0549473,Relate to
HG4_1033822,G4ToDisease,C0549473,Relate to
HG4_1036440,G4ToDisease,C0220633,Relate to
HG4_1036442,G4ToDisease,C0220633,Relate to
HG4_1036443,G4ToDisease,C0220633,Relate to
HG4_1036692,G4ToDisease,C1336708,Relate to
HG4_1037651,G4ToDisease,C0853879,Relate to
HG4_1037651,G4ToDisease,C0279702,Relate to
HG4_1037651,G4ToDisease,C0279663,Relate to
HG4_1037651,G4ToDisease,C0549473,Relate to
HG4_1037747,G4ToDisease,C0007112,Relate to
HG4_1039104,G4ToDisease,C0152013,Relate to
HG4_1039104,G4ToDisease,C0007112,Relate to
HG4_1039807,G4ToDisease,C0149782,Relate to
HG4_1039807,G4ToDisease,C0007112,Relate to
HG4_1039808,G4ToDisease,C0853879,Relate to
HG4_1039808,G4ToDisease,C1997581,Relate to
HG4_1039808,G4ToDisease,C0007112,Relate to
HG4_1039933,G4ToDisease,C1168401,Relate to
HG4_1040840,G4ToDisease,C0007112,Relate to
HG4_1041395,G4ToDisease,C0279702,Relate to
HG4_1041395,G4ToDisease,C0023467,Relate to
HG4_1041395,G4ToDisease,C0549473,Relate to
HG4_848240,G4ToDisease,C0549473,Relate to
HG4_848982,G4ToDisease,C0007112,Relate to
HG4_849033,G4ToDisease,C0040100,Relate to
HG4_849074,G4ToDisease,C0007112,Relate to
HG4_849074,G4ToDisease,C0699791,Relate to
HG4_849085,G4ToDisease,C0338106,Relate to
HG4_849132,G4ToDisease,C1997581,Relate to
HG4_849183,G4ToDisease,C0853879,Relate to
HG4_849198,G4ToDisease,C1306837,Relate to
HG4_849199,G4ToDisease,C0279680,Relate to
HG4_849199,G4ToDisease,C2205338,Relate to
HG4_849199,G4ToDisease,C0152013,Relate to
HG4_849199,G4ToDisease,C0149782,Relate to
HG4_849199,G4ToDisease,C0007112,Relate to
HG4_849199,G4ToDisease,C0699791,Relate to
HG4_849199,G4ToDisease,C1336708,Relate to
HG4_849199,G4ToDisease,C0549473,Relate to
HG4_849225,G4ToDisease,C0279680,Relate to
HG4_849225,G4ToDisease,C0853879,Relate to
HG4_849225,G4ToDisease,C0338106,Relate to
HG4_849225,G4ToDisease,C1168401,Relate to
HG4_849225,G4ToDisease,C1306837,Relate to
HG4_849553,G4ToDisease,C2205338,Relate to
HG4_849659,G4ToDisease,C2205338,Relate to
HG4_849659,G4ToDisease,C0152013,Relate to
HG4_849659,G4ToDisease,C0149782,Relate to
HG4_849659,G4ToDisease,C0007112,Relate to
HG4_849659,G4ToDisease,C0149978,Relate to
HG4_849659,G4ToDisease,C0549473,Relate to
HG4_849659,G4ToDisease,C0338106,Relate to
HG4_849668,G4ToDisease,C0338106,Relate to
HG4_849668,G4ToDisease,C0549473,Relate to
HG4_849674,G4ToDisease,C0338106,Relate to
HG4_849674,G4ToDisease,C0279702,Relate to
HG4_849674,G4ToDisease,C1997581,Relate to
HG4_849674,G4ToDisease,C0152013,Relate to
HG4_849674,G4ToDisease,C0699791,Relate to
HG4_849754,G4ToDisease,C1997581,Relate to
HG4_850779,G4ToDisease,C0007112,Relate to
HG4_851178,G4ToDisease,C4274332,Relate to
HG4_851224,G4ToDisease,C1997581,Relate to
HG4_851256,G4ToDisease,C0279671,Relate to
HG4_851256,G4ToDisease,C1263762,Relate to
HG4_851256,G4ToDisease,C1306837,Relate to
HG4_851256,G4ToDisease,C1997581,Relate to
HG4_851256,G4ToDisease,C2205338,Relate to
HG4_851256,G4ToDisease,C0152013,Relate to
HG4_851256,G4ToDisease,C0149782,Relate to
HG4_851256,G4ToDisease,C0281361,Relate to
HG4_851256,G4ToDisease,C4274332,Relate to
HG4_851256,G4ToDisease,C0007112,Relate to
HG4_851256,G4ToDisease,C0149978,Relate to
HG4_851256,G4ToDisease,C1261473,Relate to
HG4_851256,G4ToDisease,C0699791,Relate to
HG4_851256,G4ToDisease,C0040100,Relate to
HG4_851256,G4ToDisease,C0220633,Relate to
HG4_851266,G4ToDisease,C0338106,Relate to
HG4_851266,G4ToDisease,C0279702,Relate to
HG4_851266,G4ToDisease,C1997581,Relate to
HG4_851266,G4ToDisease,C0007112,Relate to
HG4_851266,G4ToDisease,C0549473,Relate to
HG4_851295,G4ToDisease,C0338106,Relate to
HG4_851295,G4ToDisease,C1261473,Relate to
HG4_851516,G4ToDisease,C0549473,Relate to
HG4_855071,G4ToDisease,C1306837,Relate to
HG4_855650,G4ToDisease,C0338106,Relate to
HG4_857381,G4ToDisease,C0279702,Relate to
HG4_857382,G4ToDisease,C0279702,Relate to
HG4_857582,G4ToDisease,C0279702,Relate to
HG4_857582,G4ToDisease,C2205338,Relate to
HG4_857654,G4ToDisease,C2205338,Relate to
HG4_857654,G4ToDisease,C0149782,Relate to
HG4_857654,G4ToDisease,C0279663,Relate to
HG4_857654,G4ToDisease,C0549473,Relate to
HG4_857654,G4ToDisease,C0040100,Relate to
HG4_857659,G4ToDisease,C0279671,Relate to
HG4_857659,G4ToDisease,C1263762,Relate to
HG4_857659,G4ToDisease,C0279702,Relate to
HG4_857659,G4ToDisease,C1997581,Relate to
HG4_857659,G4ToDisease,C2205338,Relate to
HG4_857659,G4ToDisease,C0152013,Relate to
HG4_857659,G4ToDisease,C0149782,Relate to
HG4_857659,G4ToDisease,C0549473,Relate to
HG4_857659,G4ToDisease,C0040100,Relate to
HG4_857718,G4ToDisease,C0279680,Relate to
HG4_857718,G4ToDisease,C0007112,Relate to
HG4_960764,G4ToDisease,C0549473,Relate to
HG4_960764,G4ToDisease,C0220633,Relate to
HG4_961479,G4ToDisease,C1621958,Relate to
HG4_961479,G4ToDisease,C1997581,Relate to
HG4_961893,G4ToDisease,C0279702,Relate to
HG4_961893,G4ToDisease,C1997581,Relate to
HG4_961893,G4ToDisease,C0152013,Relate to
HG4_961893,G4ToDisease,C0007112,Relate to
HG4_961893,G4ToDisease,C0549473,Relate to
HG4_961941,G4ToDisease,C0279702,Relate to
HG4_961941,G4ToDisease,C1997581,Relate to
HG4_961941,G4ToDisease,C0152013,Relate to
HG4_961941,G4ToDisease,C0007112,Relate to
HG4_961941,G4ToDisease,C0549473,Relate to
HG4_961999,G4ToDisease,C0549473,Relate to
HG4_962028,G4ToDisease,C0549473,Relate to
HG4_962951,G4ToDisease,C0279671,Relate to
HG4_962951,G4ToDisease,C1263762,Relate to
HG4_962951,G4ToDisease,C1621958,Relate to
HG4_962951,G4ToDisease,C1168401,Relate to
HG4_962951,G4ToDisease,C0279702,Relate to
HG4_962951,G4ToDisease,C1306837,Relate to
HG4_962951,G4ToDisease,C0023467,Relate to
HG4_962951,G4ToDisease,C1997581,Relate to
HG4_962951,G4ToDisease,C0152013,Relate to
HG4_962951,G4ToDisease,C0149782,Relate to
HG4_962951,G4ToDisease,C0281361,Relate to
HG4_962951,G4ToDisease,C4274332,Relate to
HG4_962951,G4ToDisease,C0007112,Relate to
HG4_962951,G4ToDisease,C0151779,Relate to
HG4_962951,G4ToDisease,C0699791,Relate to
HG4_962951,G4ToDisease,C0549473,Relate to
HG4_963622,G4ToDisease,C0549473,Relate to
HG4_963623,G4ToDisease,C0549473,Relate to
HG4_963635,G4ToDisease,C0549473,Relate to
HG4_963650,G4ToDisease,C0549473,Relate to
HG4_964537,G4ToDisease,C0549473,Relate to
HG4_964756,G4ToDisease,C0549473,Relate to
HG4_965070,G4ToDisease,C0279702,Relate to
HG4_965070,G4ToDisease,C1997581,Relate to
HG4_965070,G4ToDisease,C2205338,Relate to
HG4_965070,G4ToDisease,C0549473,Relate to
HG4_965196,G4ToDisease,C0279702,Relate to
HG4_965196,G4ToDisease,C0007112,Relate to
HG4_965196,G4ToDisease,C0549473,Relate to
HG4_965211,G4ToDisease,C1997581,Relate to
HG4_965211,G4ToDisease,C0549473,Relate to
HG4_965218,G4ToDisease,C1997581,Relate to
HG4_965218,G4ToDisease,C4274332,Relate to
HG4_965218,G4ToDisease,C0549473,Relate to
HG4_965219,G4ToDisease,C0279680,Relate to
HG4_965219,G4ToDisease,C0279702,Relate to
HG4_965219,G4ToDisease,C1306837,Relate to
HG4_965219,G4ToDisease,C1997581,Relate to
HG4_965219,G4ToDisease,C0152013,Relate to
HG4_965219,G4ToDisease,C0281361,Relate to
HG4_965219,G4ToDisease,C4274332,Relate to
HG4_857730,G4ToDisease,C1997581,Relate to
HG4_857845,G4ToDisease,C0279702,Relate to
HG4_857845,G4ToDisease,C2205338,Relate to
HG4_857845,G4ToDisease,C0549473,Relate to
HG4_857899,G4ToDisease,C0152018,Relate to
HG4_857899,G4ToDisease,C0007112,Relate to
HG4_858110,G4ToDisease,C0279680,Relate to
HG4_858110,G4ToDisease,C0338106,Relate to
HG4_858110,G4ToDisease,C1621958,Relate to
HG4_858110,G4ToDisease,C1168401,Relate to
HG4_858110,G4ToDisease,C0279702,Relate to
HG4_858110,G4ToDisease,C1306837,Relate to
HG4_858110,G4ToDisease,C1997581,Relate to
HG4_858110,G4ToDisease,C2205338,Relate to
HG4_858110,G4ToDisease,C0149782,Relate to
HG4_858110,G4ToDisease,C0549473,Relate to
HG4_858190,G4ToDisease,C0279671,Relate to
HG4_858190,G4ToDisease,C1263762,Relate to
HG4_858190,G4ToDisease,C0338106,Relate to
HG4_858190,G4ToDisease,C0152018,Relate to
HG4_858190,G4ToDisease,C1621958,Relate to
HG4_858190,G4ToDisease,C1168401,Relate to
HG4_858190,G4ToDisease,C1266042,Relate to
HG4_858190,G4ToDisease,C0279702,Relate to
HG4_858190,G4ToDisease,C1306837,Relate to
HG4_858190,G4ToDisease,C0023467,Relate to
HG4_858190,G4ToDisease,C1997581,Relate to
HG4_858190,G4ToDisease,C2205338,Relate to
HG4_858190,G4ToDisease,C0152013,Relate to
HG4_858190,G4ToDisease,C0149782,Relate to
HG4_858190,G4ToDisease,C0025500,Relate to
HG4_858190,G4ToDisease,C0279663,Relate to
HG4_858190,G4ToDisease,C4274332,Relate to
HG4_858190,G4ToDisease,C0149978,Relate to
HG4_858190,G4ToDisease,C0699791,Relate to
HG4_858190,G4ToDisease,C1336708,Relate to
HG4_858190,G4ToDisease,C0549473,Relate to
HG4_858190,G4ToDisease,C0040100,Relate to
HG4_858190,G4ToDisease,C0476089,Relate to
HG4_858190,G4ToDisease,C0220633,Relate to
HG4_859030,G4ToDisease,C0007112,Relate to
HG4_859125,G4ToDisease,C0279702,Relate to
HG4_859125,G4ToDisease,C2205338,Relate to
HG4_859125,G4ToDisease,C0007112,Relate to
HG4_859125,G4ToDisease,C0699791,Relate to
HG4_859259,G4ToDisease,C0279702,Relate to
HG4_859259,G4ToDisease,C0281361,Relate to
HG4_859294,G4ToDisease,C0149782,Relate to
HG4_859525,G4ToDisease,C0549473,Relate to
HG4_859753,G4ToDisease,C0338106,Relate to
HG4_859753,G4ToDisease,C0279663,Relate to
HG4_859908,G4ToDisease,C0023467,Relate to
HG4_860179,G4ToDisease,C0549473,Relate to
HG4_861112,G4ToDisease,C1168401,Relate to
HG4_861112,G4ToDisease,C0279702,Relate to
HG4_861112,G4ToDisease,C0549473,Relate to
HG4_965219,G4ToDisease,C0007112,Relate to
HG4_965219,G4ToDisease,C0549473,Relate to
HG4_965336,G4ToDisease,C1306837,Relate to
HG4_965336,G4ToDisease,C1997581,Relate to
HG4_965336,G4ToDisease,C0007112,Relate to
HG4_965336,G4ToDisease,C0549473,Relate to
HG4_965370,G4ToDisease,C0279702,Relate to
HG4_965654,G4ToDisease,C1168401,Relate to
HG4_965654,G4ToDisease,C0279702,Relate to
HG4_965654,G4ToDisease,C1306837,Relate to
HG4_965654,G4ToDisease,C1997581,Relate to
HG4_965654,G4ToDisease,C2205338,Relate to
HG4_965654,G4ToDisease,C0007112,Relate to
HG4_965654,G4ToDisease,C0549473,Relate to
HG4_965733,G4ToDisease,C0279680,Relate to
HG4_965733,G4ToDisease,C0338106,Relate to
HG4_965733,G4ToDisease,C1306837,Relate to
HG4_965733,G4ToDisease,C0152013,Relate to
HG4_965733,G4ToDisease,C0007112,Relate to
HG4_965733,G4ToDisease,C0699791,Relate to
HG4_966156,G4ToDisease,C0279702,Relate to
HG4_966194,G4ToDisease,C0279702,Relate to
HG4_966194,G4ToDisease,C1306837,Relate to
HG4_966194,G4ToDisease,C1997581,Relate to
HG4_966194,G4ToDisease,C0152013,Relate to
HG4_966194,G4ToDisease,C0007112,Relate to
HG4_966194,G4ToDisease,C0549473,Relate to
HG4_966224,G4ToDisease,C0853879,Relate to
HG4_966224,G4ToDisease,C1997581,Relate to
HG4_966224,G4ToDisease,C2205338,Relate to
HG4_966224,G4ToDisease,C0007112,Relate to
HG4_966224,G4ToDisease,C0549473,Relate to
HG4_966227,G4ToDisease,C1306837,Relate to
HG4_966227,G4ToDisease,C1997581,Relate to
HG4_966227,G4ToDisease,C2205338,Relate to
HG4_966227,G4ToDisease,C4274332,Relate to
HG4_966227,G4ToDisease,C0007112,Relate to
HG4_966227,G4ToDisease,C0549473,Relate to
HG4_966235,G4ToDisease,C0279702,Relate to
