DrugId:START_ID(Drug),Relation:TYPE,DiseaseId:END_ID(Disease),RelationName
DB01609,DrugToDisease,C0040034,Contraindication
DB01609,DrugToDisease,C0023890,Contraindication
DB01609,DrugToDisease,C1306459,Contraindication
DB01609,DrugToDisease,C0023895,Contraindication
DB01609,DrugToDisease,C0002871,Contraindication
DB01609,DrugToDisease,C0001824,Contraindication
DB01609,DrugToDisease,C0268734,Contraindication
DB01609,DrugToDisease,C0026766,Contraindication
DB01609,DrugToDisease,C0027947,Contraindication
DB01609,DrugToDisease,C0341677,Contraindication
DB01609,DrugToDisease,C0085605,Contraindication
DB01609,DrugToDisease,C0521707,Contraindication
DB01609,DrugToDisease,C0020433,Contraindication
DB01609,DrugToDisease,C0028840,Contraindication
DB01609,DrugToDisease,C0005283,Indication
DB06209,DrugToDisease,C0948089,Indication
DB06209,DrugToDisease,C0085605,Contraindication
DB06209,DrugToDisease,C0151699,Contraindication
DB06209,DrugToDisease,C0034155,Contraindication
DB06209,DrugToDisease,C3263723,Contraindication
DB06209,DrugToDisease,C0007787,Contraindication
DB06209,DrugToDisease,C0333276,Contraindication
DB06209,DrugToDisease,C0038454,Contraindication
DB06209,DrugToDisease,C0267288,Contraindication
DB06209,DrugToDisease,C0005779,Contraindication
DB06209,DrugToDisease,C0007820,Indication
DB12230,DrugToDisease,C0085580,Indication
DB00433,DrugToDisease,C0019080,Contraindication
DB00433,DrugToDisease,C0002871,Contraindication
DB00433,DrugToDisease,C0014848,Contraindication
DB00433,DrugToDisease,C0036341,Indication
DB00433,DrugToDisease,C0014544,Contraindication
DB00433,DrugToDisease,C0027498,Indication
DB00433,DrugToDisease,C0013080,Contraindication
DB00433,DrugToDisease,C0270611,Contraindication
DB00433,DrugToDisease,C0236124,Contraindication
DB00433,DrugToDisease,C0017601,Contraindication
DB00433,DrugToDisease,C0017605,Contraindication
DB00433,DrugToDisease,C1541124,Contraindication
DB00433,DrugToDisease,C0403654,Contraindication
DB00433,DrugToDisease,C1956346,Contraindication
DB00433,DrugToDisease,C0009324,Contraindication
DB00433,DrugToDisease,C0085621,Contraindication
DB00433,DrugToDisease,C0023895,Contraindication
DB00433,DrugToDisease,C0524620,Contraindication
DB00433,DrugToDisease,C0028754,Contraindication
DB00433,DrugToDisease,C0038358,Contraindication
DB00433,DrugToDisease,C0151744,Contraindication
DB00433,DrugToDisease,C0746102,Contraindication
DB00433,DrugToDisease,C0264220,Contraindication
DB00433,DrugToDisease,C0267516,Contraindication
DB00433,DrugToDisease,C0030446,Contraindication
DB00433,DrugToDisease,C0401160,Off-label use
DB00433,DrugToDisease,C0026896,Contraindication
DB00433,DrugToDisease,C0264886,Contraindication
DB00433,DrugToDisease,C0242422,Contraindication
DB00433,DrugToDisease,C0012765,Contraindication
DB00433,DrugToDisease,C0001973,Contraindication
DB00433,DrugToDisease,C1141890,Contraindication
DB00433,DrugToDisease,C0264716,Contraindication
DB00433,DrugToDisease,C0027051,Contraindication
DB00433,DrugToDisease,C3163805,Contraindication
DB00433,DrugToDisease,C0340515,Contraindication
DB00433,DrugToDisease,C0178879,Contraindication
DB00433,DrugToDisease,C1739363,Contraindication
DB00433,DrugToDisease,C1290379,Contraindication
DB00433,DrugToDisease,C0020651,Contraindication
DB00433,DrugToDisease,C0009421,Contraindication
DB00433,DrugToDisease,C0027849,Contraindication
DB00433,DrugToDisease,C0025162,Contraindication
DB00433,DrugToDisease,C0020538,Contraindication
DB00433,DrugToDisease,C0023530,Contraindication
DB00433,DrugToDisease,C0040034,Contraindication
DB00433,DrugToDisease,C3489393,Contraindication
DB00433,DrugToDisease,C0011268,Contraindication
DB00433,DrugToDisease,C0014869,Contraindication
DB00433,DrugToDisease,C0002962,Contraindication
DB00433,DrugToDisease,C0238015,Contraindication
DB00433,DrugToDisease,C0686347,Contraindication
DB00433,DrugToDisease,C0085628,Contraindication
DB00433,DrugToDisease,C0022658,Contraindication
DB00433,DrugToDisease,C0267387,Contraindication
DB00433,DrugToDisease,C0020456,Contraindication
DB00433,DrugToDisease,C0015371,Contraindication
DB00433,DrugToDisease,C0020514,Contraindication
DB00433,DrugToDisease,C0700359,Contraindication
DB00433,DrugToDisease,C0020550,Contraindication
DB00433,DrugToDisease,C0040479,Contraindication
DB00433,DrugToDisease,C0267558,Contraindication
DB00433,DrugToDisease,C0027947,Contraindication
DB00433,DrugToDisease,C0149931,Off-label use
DB00959,DrugToDisease,C0013604,Contraindication
DB00959,DrugToDisease,C0031046,Off-label use
DB00959,DrugToDisease,C0026948,Indication
DB00959,DrugToDisease,C0004096,Indication
DB00959,DrugToDisease,C0003873,Indication
DB00959,DrugToDisease,C0020676,Contraindication
DB00959,DrugToDisease,C0035439,Indication
DB00959,DrugToDisease,C3495559,Indication
DB00959,DrugToDisease,C0011849,Contraindication
DB00959,DrugToDisease,C0033775,Indication
DB00959,DrugToDisease,C0025007,Contraindication
DB00959,DrugToDisease,C0023052,Indication
DB00959,DrugToDisease,C0001627,Indication
DB00959,DrugToDisease,C0037274,Indication
DB00959,DrugToDisease,C0003872,Indication
DB00959,DrugToDisease,C0001403,Indication
DB00959,DrugToDisease,C0014488,Indication
DB00959,DrugToDisease,C0016663,Contraindication
DB00959,DrugToDisease,C0011606,Indication
DB00959,DrugToDisease,C0026769,Indication
DB00959,DrugToDisease,C0002792,Off-label use
DB00959,DrugToDisease,C0039483,Off-label use
DB00959,DrugToDisease,C0149922,Indication
DB00959,DrugToDisease,C0023890,Contraindication
DB00959,DrugToDisease,C0003868,Indication
DB00959,DrugToDisease,C0040147,Indication
DB00959,DrugToDisease,C0033975,Contraindication
DB00959,DrugToDisease,C0002880,Indication
DB00959,DrugToDisease,C0026846,Contraindication
DB00959,DrugToDisease,C2732622,Contraindication
DB00959,DrugToDisease,C0406317,Indication
DB00959,DrugToDisease,C0349774,Contraindication
DB00959,DrugToDisease,C0079773,Indication
DB00959,DrugToDisease,C0019829,Indication
DB00959,DrugToDisease,C0020456,Contraindication
DB00959,DrugToDisease,C0011608,Indication
DB00959,DrugToDisease,C0006114,Indication
DB00959,DrugToDisease,C0024301,Indication
DB00959,DrugToDisease,C0005138,Indication
DB00959,DrugToDisease,C0558400,Contraindication
DB00959,DrugToDisease,C0024305,Indication
DB00959,DrugToDisease,C0031036,Off-label use
DB00959,DrugToDisease,C0014742,Indication
DB00959,DrugToDisease,C0020635,Contraindication
DB00959,DrugToDisease,C0015230,Indication
DB00959,DrugToDisease,C0027543,Contraindication
DB00959,DrugToDisease,C0151514,Contraindication
DB00959,DrugToDisease,C0026848,Contraindication
DB00959,DrugToDisease,C0035220,Off-label use
DB00959,DrugToDisease,C0037769,Off-label use
DB00959,DrugToDisease,C0085074,Indication
DB00959,DrugToDisease,C0033777,Indication
DB00959,DrugToDisease,C0152459,Contraindication
DB00959,DrugToDisease,C0023449,Indication
DB00959,DrugToDisease,C0039103,Indication
DB00959,DrugToDisease,C0869523,Off-label use
DB00959,DrugToDisease,C0026946,Contraindication
DB00959,DrugToDisease,C0268542,Contraindication
DB00959,DrugToDisease,C0039503,Indication
DB00959,DrugToDisease,C0014544,Contraindication
DB00959,DrugToDisease,C0701163,Indication
DB00959,DrugToDisease,C0002994,Indication
DB00959,DrugToDisease,C0036830,Indication
DB00959,DrugToDisease,C2894027,Indication
DB00959,DrugToDisease,C0019348,Contraindication
DB00959,DrugToDisease,C0406326,Indication
DB00959,DrugToDisease,C0027430,Off-label use
DB00959,DrugToDisease,C0149911,Indication
DB00959,DrugToDisease,C0017612,Contraindication
DB00959,DrugToDisease,C0026764,Off-label use
DB00959,DrugToDisease,C0024138,Indication
DB00959,DrugToDisease,C0345468,Indication
DB00959,DrugToDisease,C2607914,Indication
DB00959,DrugToDisease,C0035436,Off-label use
DB00959,DrugToDisease,C0586989,Contraindication
DB00959,DrugToDisease,C0024534,Contraindication
DB00959,DrugToDisease,C0009450,Contraindication
DB00959,DrugToDisease,C0038463,Contraindication
DB00959,DrugToDisease,C0268548,Contraindication
DB00959,DrugToDisease,C0154301,Indication
DB00959,DrugToDisease,C0036974,Off-label use
DB00959,DrugToDisease,C0041296,Contraindication
DB00959,DrugToDisease,C0151798,Off-label use
DB00959,DrugToDisease,C0024141,Indication
DB00959,DrugToDisease,C0020538,Contraindication
DB00959,DrugToDisease,C0039520,Indication
DB00959,DrugToDisease,C0036508,Indication
DB00959,DrugToDisease,C0521707,Contraindication
DB00959,DrugToDisease,C0026857,Indication
DB00959,DrugToDisease,C0030807,Indication
DB00959,DrugToDisease,C0036202,Indication
DB00959,DrugToDisease,C0242459,Indication
DB00959,DrugToDisease,C0011616,Indication
DB00959,DrugToDisease,C0040896,Indication
DB00959,DrugToDisease,C1260899,Indication
DB00959,DrugToDisease,C0019189,Off-label use
DB00959,DrugToDisease,C0030920,Contraindication
DB00959,DrugToDisease,C0405580,Indication
DB00959,DrugToDisease,C0019357,Contraindication
DB00959,DrugToDisease,C0013595,Off-label use
DB00959,DrugToDisease,C0029456,Contraindication
DB00959,DrugToDisease,C0027726,Indication
DB00959,DrugToDisease,C0038013,Indication
DB00959,DrugToDisease,C0006444,Indication
DB00959,DrugToDisease,C0024117,Off-label use
DB00959,DrugToDisease,C0033802,Off-label use
DB00959,DrugToDisease,C0032533,Off-label use
DB00959,DrugToDisease,C0010346,Indication
DB00959,DrugToDisease,C0004364,Indication
DB00959,DrugToDisease,C0751753,Contraindication
DB00959,DrugToDisease,C0042384,Off-label use
DB00959,DrugToDisease,C0033860,Indication
DB00959,DrugToDisease,C0264716,Contraindication
DB00959,DrugToDisease,C0041321,Indication
DB00959,DrugToDisease,C0151467,Indication
DB00959,DrugToDisease,C0017152,Contraindication
DB00959,DrugToDisease,C0151937,Contraindication
DB00959,DrugToDisease,C0034063,Off-label use
DB00959,DrugToDisease,C0006277,Off-label use
DB00959,DrugToDisease,C0020443,Contraindication
DB00959,DrugToDisease,C0015397,Indication
DB00959,DrugToDisease,C0021390,Indication
DB00959,DrugToDisease,C0175683,Contraindication
DB00959,DrugToDisease,C1761609,Indication
DB00959,DrugToDisease,C0029453,Contraindication
DB00959,DrugToDisease,C0007570,Off-label use
DB00959,DrugToDisease,C0030805,Off-label use
DB00959,DrugToDisease,C0011615,Indication
DB00959,DrugToDisease,C0206750,Off-label use
DB00557,DrugToDisease,C0242966,Contraindication
DB00557,DrugToDisease,C0026766,Contraindication
DB00557,DrugToDisease,C0020676,Contraindication
DB00557,DrugToDisease,C1956346,Contraindication
DB00557,DrugToDisease,C0033975,Contraindication
DB00557,DrugToDisease,C0009766,Indication
DB00557,DrugToDisease,C0014544,Contraindication
DB00557,DrugToDisease,C0007222,Contraindication
DB00557,DrugToDisease,C1260880,Indication
DB00557,DrugToDisease,C0267797,Contraindication
DB00557,DrugToDisease,C0264886,Contraindication
DB00557,DrugToDisease,C0001973,Contraindication
DB00557,DrugToDisease,C0017612,Contraindication
DB00557,DrugToDisease,C0403654,Contraindication
DB00557,DrugToDisease,C0264694,Contraindication
DB00557,DrugToDisease,C0042109,Indication
DB00557,DrugToDisease,C0151744,Contraindication
DB00557,DrugToDisease,C0002962,Contraindication
DB00557,DrugToDisease,C0036974,Contraindication
DB00557,DrugToDisease,C0343065,Indication
DB00557,DrugToDisease,C1739363,Contraindication
DB00557,DrugToDisease,C0267509,Contraindication
DB00557,DrugToDisease,C0011849,Contraindication
DB00557,DrugToDisease,C0020538,Contraindication
DB00557,DrugToDisease,C0027051,Contraindication
DB00557,DrugToDisease,C0034072,Contraindication
DB00557,DrugToDisease,C0033774,Indication
DB00557,DrugToDisease,C0011615,Indication
DB00557,DrugToDisease,C0030920,Contraindication
DB00557,DrugToDisease,C0264716,Contraindication
DB00557,DrugToDisease,C2607914,Indication
DB00557,DrugToDisease,C0017605,Contraindication
DB00557,DrugToDisease,C0010674,Contraindication
DB00557,DrugToDisease,C0034063,Contraindication
DB00557,DrugToDisease,C0020550,Contraindication
DB00557,DrugToDisease,C0023895,Contraindication
DB01044,DrugToDisease,C0155862,Indication
DB01044,DrugToDisease,C0041327,Off-label use
DB01044,DrugToDisease,C0856695,Indication
DB01044,DrugToDisease,C0729524,Indication
DB01044,DrugToDisease,C0275556,Indication
DB01044,DrugToDisease,C0009768,Indication
DB01044,DrugToDisease,C0577708,Indication
DB01044,DrugToDisease,C0155862,Indication
DB01044,DrugToDisease,C0275959,Off-label use
DB01044,DrugToDisease,C0339959,Indication
DB01044,DrugToDisease,C0275652,Indication
DB01044,DrugToDisease,C0276026,Indication
DB01044,DrugToDisease,C0032308,Indication
DB01044,DrugToDisease,C0275665,Indication
DB01044,DrugToDisease,C1318973,Indication
DB01044,DrugToDisease,C0153195,Indication
DB01044,DrugToDisease,C4076057,Indication
DB01044,DrugToDisease,C0004626,Indication
DB01044,DrugToDisease,C0032302,Indication
DB01044,DrugToDisease,C0520775,Indication
DB01044,DrugToDisease,C0577709,Indication
DB08795,DrugToDisease,C0035243,Indication
DB00906,DrugToDisease,C2711653,Indication
DB00906,DrugToDisease,C0234974,Indication
DB00906,DrugToDisease,C0023895,Contraindication
DB00906,DrugToDisease,C0011581,Contraindication
DB00502,DrugToDisease,C0040517,Indication
DB00502,DrugToDisease,C1719382,Contraindication
DB00502,DrugToDisease,C0015371,Contraindication
DB00502,DrugToDisease,C0040127,Contraindication
DB00502,DrugToDisease,C1141890,Contraindication
DB00502,DrugToDisease,C0040479,Contraindication
DB00502,DrugToDisease,C0001824,Contraindication
DB00502,DrugToDisease,C0011206,Off-label use
DB00502,DrugToDisease,C0242422,Contraindication
DB00502,DrugToDisease,C0009421,Contraindication
DB00502,DrugToDisease,C0151723,Contraindication
DB00502,DrugToDisease,C0027849,Contraindication
DB00502,DrugToDisease,C0036341,Indication
DB00502,DrugToDisease,C0686347,Contraindication
DB00502,DrugToDisease,C0023530,Contraindication
DB00502,DrugToDisease,C0023895,Contraindication
DB00502,DrugToDisease,C0002962,Contraindication
DB00502,DrugToDisease,C0027947,Contraindication
DB00502,DrugToDisease,C0014544,Contraindication
DB00502,DrugToDisease,C0401160,Off-label use
DB00502,DrugToDisease,C0033975,Indication
DB00502,DrugToDisease,C0151559,Contraindication
DB00502,DrugToDisease,C0020676,Contraindication
DB00502,DrugToDisease,C3163805,Contraindication
DB00502,DrugToDisease,C0011268,Contraindication
DB00502,DrugToDisease,C0221765,Indication
DB00502,DrugToDisease,C0027498,Off-label use
DB00502,DrugToDisease,C0003469,Off-label use
DB00502,DrugToDisease,C0030193,Off-label use
DB00502,DrugToDisease,C0152020,Off-label use
DB00502,DrugToDisease,C0393735,Off-label use
DB00140,DrugToDisease,C0085605,Contraindication
DB00140,DrugToDisease,C0020538,Contraindication
DB00140,DrugToDisease,C0237938,Contraindication
DB00140,DrugToDisease,C0017154,Contraindication
DB00140,DrugToDisease,C0520459,Contraindication
DB00140,DrugToDisease,C0030319,Contraindication
DB00140,DrugToDisease,C0341677,Contraindication
DB00140,DrugToDisease,C0028768,Contraindication
DB00140,DrugToDisease,C0027051,Contraindication
DB00140,DrugToDisease,C0005779,Contraindication
DB00140,DrugToDisease,C0687148,Indication
DB00140,DrugToDisease,C0917801,Contraindication
DB00140,DrugToDisease,C0264716,Contraindication
DB00140,DrugToDisease,C0030920,Contraindication
DB00140,DrugToDisease,C0023895,Contraindication
DB00140,DrugToDisease,C0151664,Contraindication
DB00140,DrugToDisease,C0684275,Contraindication
DB00140,DrugToDisease,C0151744,Contraindication
DB00140,DrugToDisease,C0008370,Contraindication
DB00140,DrugToDisease,C0001973,Contraindication
DB00140,DrugToDisease,C0001818,Contraindication
DB00140,DrugToDisease,C0022658,Contraindication
DB00140,DrugToDisease,C0014544,Contraindication
DB00140,DrugToDisease,C0017181,Contraindication
DB00140,DrugToDisease,C0917796,Contraindication
DB00140,DrugToDisease,C0268595,Off-label use
DB00140,DrugToDisease,C0268596,Off-label use
DB00140,DrugToDisease,C0264886,Contraindication
DB00140,DrugToDisease,C1510471,Indication
DB00899,DrugToDisease,C2215257,Indication
DB00899,DrugToDisease,C0235063,Contraindication
DB00584,DrugToDisease,C0002994,Contraindication
DB00584,DrugToDisease,C3698411,Indication
DB00584,DrugToDisease,C0019243,Contraindication
DB00584,DrugToDisease,C0020538,Indication
DB00584,DrugToDisease,C0018802,Indication
DB00584,DrugToDisease,C1304177,Contraindication
DB00324,DrugToDisease,C0041322,Contraindication
DB00324,DrugToDisease,C0022570,Contraindication
DB00324,DrugToDisease,C0042164,Indication
DB00324,DrugToDisease,C1275687,Indication
DB00324,DrugToDisease,C0010543,Indication
DB00324,DrugToDisease,C0017612,Contraindication
DB00324,DrugToDisease,C0029878,Off-label use
DB00324,DrugToDisease,C0022073,Indication
DB00324,DrugToDisease,C0272053,Contraindication
DB00324,DrugToDisease,C0010043,Indication
DB00324,DrugToDisease,C0010032,Indication
DB00324,DrugToDisease,C2939465,Contraindication
DB00324,DrugToDisease,C0011849,Contraindication
DB00324,DrugToDisease,C0015403,Contraindication
DB00324,DrugToDisease,C0015407,Contraindication
DB00324,DrugToDisease,C0035854,Indication
DB00324,DrugToDisease,C0015405,Contraindication
DB00324,DrugToDisease,C0032708,Contraindication
DB00324,DrugToDisease,C0015404,Contraindication
DB00324,DrugToDisease,C0009766,Indication
DB00324,DrugToDisease,C0271183,Contraindication
DB00324,DrugToDisease,C1320547,Off-label use
DB00324,DrugToDisease,C0028840,Contraindication
DB00324,DrugToDisease,C0019357,Contraindication
DB00324,DrugToDisease,C1301518,Contraindication
DB00324,DrugToDisease,C0271278,Contraindication
DB00324,DrugToDisease,C0022081,Indication
DB00547,DrugToDisease,C0406317,Indication
DB00547,DrugToDisease,C0151514,Contraindication
DB00547,DrugToDisease,C0033777,Indication
DB00547,DrugToDisease,C0011616,Indication
DB00547,DrugToDisease,C0085074,Indication
DB00547,DrugToDisease,C0015230,Indication
DB00547,DrugToDisease,C0085096,Contraindication
DB00547,DrugToDisease,C0079773,Indication
