NodeType: Drug | Name: 3,5-Dimethyl-1-(3-Nitrophenyl)-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester | DrugId: DB01959
NodeType: Drug | Name: (4R,5R)-5-AMINO-1-[2-(1,3-BENZODIOXOL-5-YL)ETHYL]-4-(2,4,5-TRIFLUOROPHENYL)PIPERIDIN-2-ONE | DrugId: DB07830
NodeType: Drug | Name: 2-{[(6-OXO-1,6-DIHYDROPYRIDIN-3-YL)METHYL]AMINO}-N-[4-PROPYL-3-(TRIFLUOROMETHYL)PHENYL]BENZAMIDE | DrugId: DB07831
NodeType: Drug | Name: 4-{4-[(5-hydroxy-2-methylphenyl)amino]quinolin-7-yl}-1,3-thiazole-2-carbaldehyde | DrugId: DB07832
NodeType: Drug | Name: N-(3-cyanophenyl)-2'-methyl-5'-(5-methyl-1,3,4-oxadiazol-2-yl)-4-biphenylcarboxamide | DrugId: DB07833
NodeType: Drug | Name: N-(cyclopropylmethyl)-2'-methyl-5'-(5-methyl-1,3,4-oxadiazol-2-yl)biphenyl-4-carboxamide | DrugId: DB07834
NodeType: Drug | Name: N~3~-cyclopropyl-N~4~'-(cyclopropylmethyl)-6-methylbiphenyl-3,4'-dicarboxamide | DrugId: DB07835
NodeType: Drug | Name: 1-DECYL-3-TRIFLUORO ETHYL-SN-GLYCERO-2-PHOSPHOMETHANOL | DrugId: DB07836
NodeType: Drug | Name: [4-(5-naphthalen-2-yl-1H-pyrrolo[2,3-b]pyridin-3-yl)phenyl]acetic acid | DrugId: DB07837
NodeType: Drug | Name: (Z)-3-BENZYL-5-(2-HYDROXY-3-NITROBENZYLIDENE)-2-THIOXOTHIAZOLIDIN-4-ONE | DrugId: DB07838
NodeType: Drug | Name: N~2~-1,3-BENZOXAZOL-2-YL-3-CYCLOHEXYL-N-{2-[(4-METHOXYPHENYL)AMINO]ETHYL}-L-ALANINAMIDE | DrugId: DB07839
NodeType: Drug | Name: (E)-[4-(3,5-Difluorophenyl)-3H-pyrrolo[2,3-b]pyridin-3-ylidene](3-methoxyphenyl)methanol | DrugId: DB07840
NodeType: Drug | Name: Geranylgeranyl diphosphate | DrugId: DB07841
NodeType: Drug | Name: (2S)-2-(4-ethylphenoxy)-3-phenylpropanoic acid | DrugId: DB07842
NodeType: Drug | Name: 5-CHLORO-N-{(3S)-1-[(1S)-1-METHYL-2-MORPHOLIN-4-YL-2-OXOETHYL]-2-OXOPYRROLIDIN-3-YL}-1-BENZOTHIOPHENE-2-SULFONAMIDE | DrugId: DB07843
NodeType: Drug | Name: 6-CHLORO-N-{(3S)-1-[(1S)-1-METHYL-2-MORPHOLIN-4-YL-2-OXOETHYL]-2-OXOPYRROLIDIN-3-YL}-1-BENZOTHIOPHENE-2-SULFONAMIDE | DrugId: DB07844
NodeType: Drug | Name: 2-fluoro-6-{[2-({2-methoxy-4-[(methylsulfonyl)methyl]phenyl}amino)-7H-pyrrolo[2,3-d]pyrimidin-4-yl]amino}benzamide | DrugId: DB07845
NodeType: Drug | Name: (3,4,8b-Trimethyl-3-oxido-2,3a-dihydro-1H-pyrrolo[2,3-b]indol-3-ium-7-yl) N-(2-ethylphenyl)carbamate | DrugId: DB07846
NodeType: Drug | Name: 6-CHLORO-N-{(3S)-1-[(1S)-1-METHYL-2-(4-MORPHOLINYL)-2-OXO ETHYL]-2-OXO-3-PYRROLIDINYL}-2-NAPHTHALENESULFONAMIDE | DrugId: DB07847
NodeType: Drug | Name: 5-Chloro-N-{(3S)-1-[(2S)-1-(4-morpholinyl)-1-oxo-2-propanyl]-2-oxo-3-pyrrolidinyl}-1H-indole-2-sulfonamide | DrugId: DB07848
NodeType: Drug | Name: S-NONYL-CYSTEINE | DrugId: DB07849
NodeType: Drug | Name: (1R,2S)-2-(5-thioxo-4,5-dihydro-1H-1,2,4-triazol-3-yl)cyclohexanecarboxylic acid | DrugId: DB07850
NodeType: Drug | Name: (3R,4S)-1-(3,4-DIMETHOXYPHENYL)-3-(3-METHYLPHENYL)PIPERIDIN-4-AMINE | DrugId: DB07851
NodeType: Drug | Name: 1-(3,5-DICHLOROPHENYL)-5-METHYL-1H-1,2,4-TRIAZOLE-3-CARBOXYLIC ACID | DrugId: DB07852
NodeType: Drug | Name: 2-[4-[4-[(5-cyclopropyl-1H-pyrazol-3-yl)amino]quinazolin-2-yl]iminocyclohexa-2,5-dien-1-yl]acetonitrile | DrugId: DB07853
NodeType: Drug | Name: N-METHYL-1-[4-(9H-PURIN-6-YL)PHENYL]METHANAMINE | DrugId: DB07854
NodeType: Drug | Name: (S)-1-PHENYL-1-[4-(9H-PURIN-6-YL)PHENYL]METHANAMINE | DrugId: DB07855
NodeType: Drug | Name: 6-{4-[4-(4-CHLOROPHENYL)PIPERIDIN-4-YL]PHENYL}-9H-PURINE | DrugId: DB07856
NodeType: Drug | Name: (2R)-2-(4-chlorophenyl)-2-[4-(1H-pyrazol-4-yl)phenyl]ethanamine | DrugId: DB07857
NodeType: Drug | Name: (2S)-2-(4-chlorophenyl)-2-[4-(1H-pyrazol-4-yl)phenyl]ethanamine | DrugId: DB07858
NodeType: Drug | Name: 4-(4-CHLOROPHENYL)-4-[4-(1H-PYRAZOL-4-YL)PHENYL]PIPERIDINE | DrugId: DB07859
NodeType: Drug | Name: (2R)-2-(4-CHLOROPHENYL)-2-PHENYLETHANAMINE | DrugId: DB07860
NodeType: Drug | Name: (2R)-N-hydroxy-3-naphthalen-2-yl-2-[(naphthalen-2-ylsulfonyl)amino]propanamide | DrugId: DB07861
NodeType: Drug | Name: 7-(1-ETHYL-PROPYL)-7H-PYRROLO-[3,2-F]QUINAZOLINE-1,3-DIAMINE | DrugId: DB07862
NodeType: Drug | Name: 2-chloro-5-nitro-N-phenylbenzamide | DrugId: DB07863
NodeType: Drug | Name: 4-[(CYCLOPROPYLETHYNYL)OXY]-6-FLUORO-3-ISOPROPYLQUINOLIN-2(1H)-ONE | DrugId: DB07864
NodeType: Drug | Name: 3-(1H-tetrazol-5-ylamino)cyclohex-2-en-1-one | DrugId: DB07865
NodeType: Drug | Name: (5S)-2-(Cyclooctylamino)-5-methyl-5-propyl-1,3-thiazol-4(5H)-one | DrugId: DB07866
NodeType: Drug | Name: 6-CHLORO-4-(CYCLOHEXYLOXY)-3-PROPYLQUINOLIN-2(1H)-ONE | DrugId: DB07867
NodeType: Drug | Name: 6-CHLORO-4-(CYCLOHEXYLSULFANYL)-3-PROPYLQUINOLIN-2(1H)-ONE | DrugId: DB07868
NodeType: Drug | Name: 6-Chloro-4-[(R)-cyclohexylsulfinyl]-3-propyl-2(1H)-quinolinone | DrugId: DB07869
NodeType: Drug | Name: Haloxyfop-P | DrugId: DB07870
NodeType: Drug | Name: 6-CHLORO-4-(CYCLOHEXYLOXY)-3-ISOPROPYLQUINOLIN-2(1H)-ONE | DrugId: DB07871
NodeType: Drug | Name: 5-chloro-N-[(3R)-1-(2-{[2-fluoro-4-(2-oxopyridin-1(2H)-yl)phenyl]amino}-2-oxoethyl)pyrrolidin-3-yl]thiophene-2-carboxamide | DrugId: DB07872
NodeType: Drug | Name: Lauryl alcohol diphosphonic acid | DrugId: DB07873
NodeType: Drug | Name: (6S)-2-amino-6-(3'-methoxybiphenyl-3-yl)-3,6-dimethyl-5,6-dihydropyrimidin-4(3H)-one | DrugId: DB07874
NodeType: Drug | Name: 5-Chloro-thiophene-2-carboxylic acid ((3S,4S)-1-{[2-fluoro-4-(2-oxo-2H-pyridin-1-yl)-phenylcarbamoyl]-methyl}-4-hydroxy-pyrrolidin-3-yl)-amide | DrugId: DB07875
NodeType: Drug | Name: (S)-2-METHYL-1-[(4-METHYL-5-ISOQUINOLINE)SULFONYL]-HOMOPIPERAZINE | DrugId: DB07876
NodeType: Drug | Name: 8-(6-BROMO-BENZO[1,3]DIOXOL-5-YLSULFANYL)-9-(3-ISOPROPYLAMINO-PROPYL)-ADENINE | DrugId: DB07877
NodeType: Drug | Name: N-[(1S)-1-{1-[(1R,3E)-1-ACETYLPENT-3-EN-1-YL]-1H-1,2,3-TRIAZOL-4-YL}-1,2-DIMETHYLPROPYL]BENZAMIDE | DrugId: DB07878
NodeType: Drug | Name: N-hydroxy-5-[(3-phenyl-5,6-dihydroimidazo[1,2-a]pyrazin-7(8H)-yl)carbonyl]thiophene-2-carboxamide | DrugId: DB07879
NodeType: Drug | Name: 2-((4'-HYDROXYPHENYL)-AZO)BENZOIC ACID | DrugId: DB07880
NodeType: Drug | Name: N-{[2-({[1-(4-CARBOXYBUTANOYL)AMINO]-2-PHENYLETHYL}-HYDROXYPHOSPHINYL)OXY]ACETYL}-2-PHENYLETHYLAMINE | DrugId: DB07881
NodeType: Drug | Name: 4-{4-[2-(1A,7A-DIMETHYL-4-OXY-OCTAHYDRO-1-OXA-4-AZA-CYCLOPROPA[A]NAPHTHALEN-4-YL) -ACETYLAMINO]-PHENYLCARBAMOYL}-BUTYRIC ACID | DrugId: DB07882
NodeType: Drug | Name: (2-AMINO-3-PHENYL-BICYCLO[2.2.1]HEPT-2-YL)-PHENYL-METHANONE | DrugId: DB07883
NodeType: Drug | Name: Opaviraline | DrugId: DB07884
NodeType: Drug | Name: Talviraline | DrugId: DB07885
NodeType: Drug | Name: (R)-1-(4-(4-(hydroxymethyl)-1,3,2-dioxaborolan-2-yl)benzyl)guanidine | DrugId: DB07887
NodeType: Drug | Name: 3-(4-HYDROXYPHENYL)-4,5-DIHYDRO-5-ISOXAZOLE-ACETIC ACID METHYL ESTER | DrugId: DB07888
NodeType: Drug | Name: (2S)-1-(Dimethylamino)-3-(4-{[4-(2-methylimidazo[1,2-a]pyridin-3-yl)-2-pyrimidinyl]amino}phenoxy)-2-propanol | DrugId: DB07889
NodeType: Drug | Name: 4-(2-HYDROXYPHENYLTHIO)-1-BUTENYLPHOSPHONIC ACID | DrugId: DB07890
NodeType: Drug | Name: Estradiol hemisuccinate | DrugId: DB07891
NodeType: Drug | Name: 1-(2-HYDROXYETHYLOXYMETHYL)-6-PHENYL THIOTHYMINE | DrugId: DB07892
NodeType: Drug | Name: PHENYL[1-(N-SUCCINYLAMINO)PENTYL]PHOSPHONATE | DrugId: DB07893
NodeType: Drug | Name: 4-(2-HYDROXY-4-FLUOROPHENYLTHIO)-BUTYLPHOSPHONIC ACID | DrugId: DB07894
NodeType: Drug | Name: ALPHA-HYDROXYFARNESYLPHOSPHONIC ACID | DrugId: DB07895
NodeType: Drug | Name: (2S)-hydroxy(4-hydroxyphenyl)ethanoic acid | DrugId: DB07896
NodeType: Drug | Name: 1-(HYDROXYMETHYLENEAMINO)-8-HYDROXY-OCTANE | DrugId: DB07897
NodeType: Drug | Name: (2R)-3-[(tetrahydroxyphosphoranyl)oxy]-1,2-propanediyl dibutanoate | DrugId: DB07898
NodeType: Drug | Name: (2S) N-acetyl-L-alanyl-��L-phenylalanyl-chloroethylketone | DrugId: DB07899
NodeType: Drug | Name: 3-FORMYL-2-HYDROXY-5-METHYL-HEXANOIC ACID HYDROXYAMIDE | DrugId: DB07900
NodeType: Drug | Name: 5-CHLORO-6-METHYL-N-(2-PHENYLETHYL)-2-PYRIDIN-2-YLPYRIMIDIN-4-AMINE | DrugId: DB07901
NodeType: Drug | Name: TERT-BUTYL {2-[(1,3-THIAZOL-2-YLAMINO)CARBONYL]PYRIDIN-3-YL}CARBAMATE | DrugId: DB07902
NodeType: Drug | Name: 3-[(2,2-DIMETHYLPROPANOYL)AMINO]-N-1,3-THIAZOL-2-YLPYRIDINE-2-CARBOXAMIDE | DrugId: DB07903
NodeType: Drug | Name: Virginiamycin S1 | DrugId: DB04805
NodeType: Drug | Name: (5-BROMO-4-CHLORO-3-INDOLYL)-A-D-MANNOSE | DrugId: DB04806
NodeType: Drug | Name: 4-NITROPHENYL-(6-S-ALPHA-D-XYLOPYRANOSYL)-BETA-D-GLUCOPYRANOSIDE | DrugId: DB04807
NodeType: Drug | Name: Neamine | DrugId: DB04808
NodeType: Drug | Name: SALOPHEN-10-PROPIONATE IRON CHELATE | DrugId: DB04809
NodeType: Drug | Name: Salophen-10-carboxylate iron chelate | DrugId: DB04810
NodeType: Drug | Name: Salophen iron chelate | DrugId: DB04811
NodeType: Drug | Name: Benoxaprofen | DrugId: DB04812
NodeType: Drug | Name: Bithionol | DrugId: DB04813
NodeType: Drug | Name: Bunamiodyl | DrugId: DB04814
NodeType: Drug | Name: Clioquinol | DrugId: DB04815
NodeType: Drug | Name: Dantron | DrugId: DB04816
NodeType: Drug | Name: Metamizole | DrugId: DB04817
NodeType: Drug | Name: Iproniazid | DrugId: DB04818
NodeType: Drug | Name: Methapyrilene | DrugId: DB04819
NodeType: Drug | Name: Nialamide | DrugId: DB04820
NodeType: Drug | Name: Nomifensine | DrugId: DB04821
NodeType: Drug | Name: Oxeladin | DrugId: DB04822
NodeType: Drug | Name: Oxyphenisatin | DrugId: DB04823
NodeType: Drug | Name: Phenolphthalein | DrugId: DB04824
NodeType: Drug | Name: Prenylamine | DrugId: DB04825
NodeType: Drug | Name: Thenalidine | DrugId: DB04826
NodeType: Drug | Name: Urethane | DrugId: DB04827
NodeType: Drug | Name: Zomepirac | DrugId: DB04828
NodeType: Drug | Name: Lysergic acid diethylamide | DrugId: DB04829
NodeType: Drug | Name: Buformin | DrugId: DB04830
NodeType: Drug | Name: Tienilic acid | DrugId: DB04831
NodeType: Drug | Name: Zimelidine | DrugId: DB04832
NodeType: Drug | Name: Methaqualone | DrugId: DB04833
NodeType: Drug | Name: Rapacuronium | DrugId: DB04834
NodeType: Drug | Name: Maraviroc | DrugId: DB04835
NodeType: Drug | Name: Amineptine | DrugId: DB04836
NodeType: Drug | Name: Clofedanol | DrugId: DB04837
NodeType: Drug | Name: Cyclandelate | DrugId: DB04838
NodeType: Drug | Name: Cyproterone acetate | DrugId: DB04839
NodeType: Drug | Name: Debrisoquine | DrugId: DB04840
NodeType: Drug | Name: Flunarizine | DrugId: DB04841
NodeType: Drug | Name: Fluspirilene | DrugId: DB04842
NodeType: Drug | Name: Mepenzolate | DrugId: DB04843
NodeType: Drug | Name: Tetrabenazine | DrugId: DB04844
NodeType: Drug | Name: Ixabepilone | DrugId: DB04845
NodeType: Drug | Name: Celiprolol | DrugId: DB04846
NodeType: Drug | Name: Roxadustat | DrugId: DB04847
NodeType: Drug | Name: AZD0947 | DrugId: DB04848
NodeType: Drug | Name: Cediranib | DrugId: DB04849
NodeType: Drug | Name: Posizolid | DrugId: DB04850
NodeType: Drug | Name: Biricodar | DrugId: DB04851
NodeType: Drug | Name: Implitapide | DrugId: DB04852
NodeType: Drug | Name: Binodenoson | DrugId: DB04853
NodeType: Drug | Name: Febuxostat | DrugId: DB04854
NodeType: Drug | Name: Dronedarone | DrugId: DB04855
NodeType: Drug | Name: Dexloxiglumide | DrugId: DB04856
NodeType: Drug | Name: Brasofensine | DrugId: DB04857
NodeType: Drug | Name: Tirapazamine | DrugId: DB04858
NodeType: Drug | Name: Zanapezil | DrugId: DB04859
NodeType: Drug | Name: Isatoribine | DrugId: DB04860
NodeType: Drug | Name: Nebivolol | DrugId: DB04861
NodeType: Drug | Name: Merimepodib | DrugId: DB04862
NodeType: Drug | Name: Lefradafiban | DrugId: DB04863
NodeType: Drug | Name: Huperzine A | DrugId: DB04864
NodeType: Drug | Name: Omacetaxine mepesuccinate | DrugId: DB04865
NodeType: Drug | Name: Halofuginone | DrugId: DB04866
NodeType: Drug | Name: Lintitript | DrugId: DB04867
NodeType: Drug | Name: Nilotinib | DrugId: DB04868
NodeType: Drug | Name: Olcegepant | DrugId: DB04869
NodeType: Drug | Name: Oleoyl-estrone | DrugId: DB04870
NodeType: Drug | Name: Lorcaserin | DrugId: DB04871
NodeType: Drug | Name: Osanetant | DrugId: DB04872
NodeType: Drug | Name: Piboserod | DrugId: DB04873
NodeType: Drug | Name: Picoplatin | DrugId: DB04874
NodeType: Drug | Name: Pralnacasan | DrugId: DB04875
NodeType: Drug | Name: Vildagliptin | DrugId: DB04876
NodeType: Drug | Name: Voacamine | DrugId: DB04877
NodeType: Drug | Name: Voglibose | DrugId: DB04878
NodeType: Drug | Name: Vatalanib | DrugId: DB04879
NodeType: Drug | Name: Enoximone | DrugId: DB04880
NodeType: Drug | Name: Elacridar | DrugId: DB04881
NodeType: Drug | Name: Edotecarin | DrugId: DB04882
NodeType: Drug | Name: Darusentan | DrugId: DB04883
NodeType: Drug | Name: Dapoxetine | DrugId: DB04884
NodeType: Drug | Name: Cilansetron | DrugId: DB04885
NodeType: Drug | Name: Calanolide A | DrugId: DB04886
NodeType: Drug | Name: Brecanavir | DrugId: DB04887
NodeType: Drug | Name: Bifeprunox | DrugId: DB04888
NodeType: Drug | Name: Bicifadine | DrugId: DB04889
NodeType: Drug | Name: Bepotastine | DrugId: DB04890
NodeType: Drug | Name: Becocalcidiol | DrugId: DB04891
NodeType: Drug | Name: Phenserine | DrugId: DB04892
NodeType: Drug | Name: AZD3409 | DrugId: DB04893
NodeType: Drug | Name: Vapreotide | DrugId: DB04894
NodeType: Drug | Name: Pegaptanib | DrugId: DB04895
NodeType: Drug | Name: Milnacipran | DrugId: DB04896
NodeType: Drug | Name: Lucinactant | DrugId: DB04897
NodeType: Drug | Name: Nesiritide | DrugId: DB04899
NodeType: Drug | Name: Thymalfasin | DrugId: DB04900
NodeType: Drug | Name: Galiximab | DrugId: DB04901
NodeType: Drug | Name: Pagoclone | DrugId: DB04903
NodeType: Drug | Name: Amolimogene | DrugId: DB04904
NodeType: Drug | Name: Tesmilifene | DrugId: DB04905
NodeType: Drug | Name: Sitimagene ceradenovec | DrugId: DB04907
NodeType: Drug | Name: Flibanserin | DrugId: DB04908
NodeType: Drug | Name: Sitamaquine | DrugId: DB04909
NodeType: Drug | Name: Oxibendazole | DrugId: DB04910
NodeType: Drug | Name: Oritavancin | DrugId: DB04911
NodeType: Drug | Name: Stannsoporfin | DrugId: DB04912
NodeType: Drug | Name: G17DT Immunogen | DrugId: DB04914
NodeType: Drug | Name: Idronoxil | DrugId: DB04915
NodeType: Drug | Name: Renzapride | DrugId: DB04917
NodeType: Drug | Name: Ceftobiprole | DrugId: DB04918
NodeType: Drug | Name: Alfimeprase | DrugId: DB04919
NodeType: Drug | Name: Clevidipine | DrugId: DB04920
NodeType: Drug | Name: Dirucotide | DrugId: DB04921
NodeType: Drug | Name: rhThrombin | DrugId: DB04923
NodeType: Drug | Name: Itopride | DrugId: DB04924
NodeType: Drug | Name: Desmoteplase | DrugId: DB04925
NodeType: Drug | Name: Neramexane | DrugId: DB04926
NodeType: Drug | Name: XP12B | DrugId: DB04928
NodeType: Drug | Name: DG031 | DrugId: DB04929
NodeType: Drug | Name: Permethrin | DrugId: DB04930
NodeType: Drug | Name: Afamelanotide | DrugId: DB04931
NodeType: Drug | Name: Defibrotide | DrugId: DB04932
NodeType: Drug | Name: Eritoran | DrugId: DB04933
NodeType: Drug | Name: Rifalazil | DrugId: DB04934
NodeType: Drug | Name: Tagatose | DrugId: DB04936
NodeType: Drug | Name: Ospemifene | DrugId: DB04938
NodeType: Drug | Name: Crofelemer | DrugId: DB04941
NodeType: Drug | Name: Tamibarotene | DrugId: DB04942
NodeType: Drug | Name: LX201 | DrugId: DB04943
NodeType: Drug | Name: Acadesine | DrugId: DB04944
NodeType: Drug | Name: Hemoglobin | DrugId: DB04945
NodeType: Drug | Name: Iloperidone | DrugId: DB04946
NodeType: Drug | Name: Altropane | DrugId: DB04947
NodeType: Drug | Name: Lofexidine | DrugId: DB04948
NodeType: Drug | Name: Pexelizumab | DrugId: DB04949
NodeType: Drug | Name: Ranpirnase | DrugId: DB04950
NodeType: Drug | Name: Pirfenidone | DrugId: DB04951
NodeType: Drug | Name: Ramoplanin | DrugId: DB04952
NodeType: Drug | Name: Ezogabine | DrugId: DB04953
NodeType: Drug | Name: Tecadenoson | DrugId: DB04954
NodeType: Drug | Name: Pumactant | DrugId: DB04955
NodeType: Drug | Name: Afelimomab | DrugId: DB04956
NodeType: Drug | Name: Azimilide | DrugId: DB04957
NodeType: Drug | Name: Epratuzumab | DrugId: DB04958
NodeType: Drug | Name: Verpasep caltespen | DrugId: DB04959
NodeType: Drug | Name: Tipifarnib | DrugId: DB04960
NodeType: Drug | Name: Troxacitabine | DrugId: DB04961
NodeType: Drug | Name: Bectumomab | DrugId: DB04962
NodeType: Drug | Name: rhGAD65 | DrugId: DB04963
NodeType: Drug | Name: Oregovomab | DrugId: DB04964
NodeType: Drug | Name: Lucanthone | DrugId: DB04967
NodeType: Drug | Name: PH94B | DrugId: DB04968
NodeType: Drug | Name: NV1020 | DrugId: DB04969
NodeType: Drug | Name: Lesopitron | DrugId: DB04970
NodeType: Drug | Name: Reglitazar | DrugId: DB04971
NodeType: Drug | Name: Canfosfamide | DrugId: DB04972
NodeType: Drug | Name: LErafAON | DrugId: DB04973
NodeType: Drug | Name: Rimiducid | DrugId: DB04974
NodeType: Drug | Name: Banoxantrone | DrugId: DB04975
NodeType: Drug | Name: M40403 | DrugId: DB04976
NodeType: Drug | Name: Plitidepsin | DrugId: DB04977
NodeType: Drug | Name: SP1049C | DrugId: DB04978
NodeType: Drug | Name: AVR118 | DrugId: DB04979
NodeType: Drug | Name: Lemuteporfin | DrugId: DB04980
NodeType: Drug | Name: CG7870 | DrugId: DB04981
NodeType: Drug | Name: Talampanel | DrugId: DB04982
NodeType: Drug | Name: Denufosol | DrugId: DB04983
NodeType: Drug | Name: Tigapotide | DrugId: DB04985
NodeType: Drug | Name: ZYC300 | DrugId: DB04986
NodeType: Drug | Name: P-113D | DrugId: DB04987
NodeType: Drug | Name: IGN311 | DrugId: DB04988
NodeType: Drug | Name: Ty800 | DrugId: DB04989
NodeType: Drug | Name: XL784 | DrugId: DB04991
NodeType: Drug | Name: AP5346 | DrugId: DB04992
NodeType: Drug | Name: AT1022 | DrugId: DB04995
NodeType: Drug | Name: Satraplatin | DrugId: DB04996
NodeType: Drug | Name: ATL1102 | DrugId: DB04997
NodeType: Drug | Name: AGRO100 | DrugId: DB04998
NodeType: Drug | Name: MBO7133 | DrugId: DB04999
NodeType: Drug | Name: AeroLEF | DrugId: DB05000
NodeType: Drug | Name: PSN9301 | DrugId: DB05001
NodeType: Drug | Name: Imexon | DrugId: DB05003
NodeType: Drug | Name: Peptide YY (3-36) | DrugId: DB05004
NodeType: Drug | Name: Adecatumumab | DrugId: DB05006
NodeType: Drug | Name: Apadenoson | DrugId: DB05009
NodeType: Drug | Name: SGS-742 | DrugId: DB05010
NodeType: Drug | Name: Taberminogene vadenovec | DrugId: DB05011
NodeType: Drug | Name: XEN-2174 | DrugId: DB05012
NodeType: Drug | Name: Ingenol mebutate | DrugId: DB05013
NodeType: Drug | Name: XL999 | DrugId: DB05014
NodeType: Drug | Name: Belinostat | DrugId: DB05015
NodeType: Drug | Name: Ataluren | DrugId: DB05016
NodeType: Drug | Name: YSIL6 | DrugId: DB05017
NodeType: Drug | Name: Migalastat | DrugId: DB05018
NodeType: Drug | Name: LC16M8 | DrugId: DB05019
NodeType: Drug | Name: Besifovir dipivoxil | DrugId: DB05020
NodeType: Drug | Name: EMZ702 | DrugId: DB05021
NodeType: Drug | Name: Amonafide | DrugId: DB05022
NodeType: Drug | Name: ATL1101 | DrugId: DB05023
NodeType: Drug | Name: CTA018 | DrugId: DB05024
NodeType: Drug | Name: Arimoclomol | DrugId: DB05025
NodeType: Drug | Name: DG041 | DrugId: DB05027
NodeType: Drug | Name: Lancovutide | DrugId: DB05029
NodeType: Drug | Name: REV131 | DrugId: DB05032
NodeType: Drug | Name: INCB7839 | DrugId: DB05033
NodeType: Drug | Name: Ularitide | DrugId: DB05034
NodeType: Drug | Name: Eprotirome | DrugId: DB05035
NodeType: Drug | Name: Grn163l | DrugId: DB05036
NodeType: Drug | Name: Anatibant | DrugId: DB05038
NodeType: Drug | Name: Indacaterol | DrugId: DB05039
NodeType: Drug | Name: MVA3000 | DrugId: DB05040
NodeType: Drug | Name: SGS518 | DrugId: DB05042
NodeType: Drug | Name: GSK159797 | DrugId: DB05043
NodeType: Drug | Name: PSN357 | DrugId: DB05044
NodeType: Drug | Name: Obinepitide | DrugId: DB05045
NodeType: Drug | Name: V1003 | DrugId: DB05046
NodeType: Drug | Name: CX-717 | DrugId: DB05047
NodeType: Drug | Name: Cannabinor | DrugId: DB05048
NodeType: Drug | Name: DDP733 | DrugId: DB05049
NodeType: Drug | Name: ADL5859 | DrugId: DB05050
NodeType: Drug | Name: BZL101 | DrugId: DB05051
NodeType: Drug | Name: MF101 | DrugId: DB05052
NodeType: Drug | Name: MB-07803 | DrugId: DB05053
NodeType: Drug | Name: AN0128 | DrugId: DB05054
NodeType: Drug | Name: RG2417 | DrugId: DB05055
NodeType: Drug | Name: EGS21 | DrugId: DB05056
NodeType: Drug | Name: Erdosteine | DrugId: DB05057
NodeType: Drug | Name: ILY101 | DrugId: DB05059
NodeType: Drug | Name: R1626 | DrugId: DB05060
NodeType: Drug | Name: GFT14 | DrugId: DB05061
NodeType: Drug | Name: Mitoquinone | DrugId: DB05063
NodeType: Drug | Name: INCB13739 | DrugId: DB05064
NodeType: Drug | Name: ATG002 | DrugId: DB05068
NodeType: Drug | Name: ATG003 | DrugId: DB05069
NodeType: Drug | Name: ADX10059 | DrugId: DB05070
NodeType: Drug | Name: ACE393 | DrugId: DB05071
NodeType: Drug | Name: AV608 | DrugId: DB05072
NodeType: Drug | Name: TG-100801 | DrugId: DB05075
NodeType: Drug | Name: Fenretinide | DrugId: DB05076
NodeType: Drug | Name: SLV319 | DrugId: DB05077
NodeType: Drug | Name: AER001 | DrugId: DB05078
NodeType: Drug | Name: HY10275 | DrugId: DB05079
NodeType: Drug | Name: OBE101 | DrugId: DB05080
NodeType: Drug | Name: JB991 | DrugId: DB05081
NodeType: Drug | Name: ARX201 | DrugId: DB05082
NodeType: Drug | Name: Abaloparatide | DrugId: DB05084
NodeType: Drug | Name: TM30339 | DrugId: DB05085
NodeType: Drug | Name: Ganaxolone | DrugId: DB05087
NodeType: Drug | Name: Tetrathiomolybdate | DrugId: DB05088
NodeType: Drug | Name: VPM4001 | DrugId: DB05089
NodeType: Drug | Name: FP0011 | DrugId: DB05090
NodeType: Drug | Name: M0002 | DrugId: DB05091
NodeType: Drug | Name: CDP323 | DrugId: DB05092
NodeType: Drug | Name: AX200 | DrugId: DB05093
NodeType: Drug | Name: Cimicoxib | DrugId: DB05095
NodeType: Drug | Name: LY2140023 | DrugId: DB05096
NodeType: Drug | Name: Labetuzumab | DrugId: DB05097
NodeType: Drug | Name: Leptin | DrugId: DB05098
NodeType: Drug | Name: Ancrod | DrugId: DB05099
NodeType: Drug | Name: Prinomastat | DrugId: DB05100
NodeType: Drug | Name: Matuzumab | DrugId: DB05101
NodeType: Drug | Name: Rupintrivir | DrugId: DB05102
NodeType: Drug | Name: AN-9 | DrugId: DB05103
NodeType: Drug | Name: Asimadoline | DrugId: DB05104
NodeType: Drug | Name: Pleconaril | DrugId: DB05105
NodeType: Drug | Name: IR208 | DrugId: DB05106
NodeType: Drug | Name: 16-Bromoepiandrosterone | DrugId: DB05107
NodeType: Drug | Name: EHT899 | DrugId: DB05108
NodeType: Drug | Name: Trabectedin | DrugId: DB05109
NodeType: Drug | Name: VIR201 | DrugId: DB05110
NodeType: Drug | Name: Fontolizumab | DrugId: DB05111
NodeType: Drug | Name: AP5280 | DrugId: DB05112
NodeType: Drug | Name: 105AD7 | DrugId: DB05113
NodeType: Drug | Name: EHC18 | DrugId: DB05114
NodeType: Drug | Name: NN344 | DrugId: DB05115
NodeType: Drug | Name: Thymectacin | DrugId: DB05116
NodeType: Drug | Name: IGN301 | DrugId: DB05117
NodeType: Drug | Name: R1204 | DrugId: DB05118
NodeType: Drug | Name: Rilapladib | DrugId: DB05119
